company_code,dt,attn_volume,greed_count,mean_greed_score,greed_ratio
000660,2018-07-30,205,31,1.6195121951219513,0.15121951219512195
000660,2018-07-31,145,29,1.6413793103448275,0.2
000660,2018-08-01,105,20,1.8,0.19047619047619047
000660,2018-08-02,188,46,1.8297872340425532,0.24468085106382978
000660,2018-08-03,287,60,1.7735191637630663,0.20905923344947736
000660,2018-08-04,85,13,1.5647058823529412,0.15294117647058825
005380,2018-07-29,9,0,1.2222222222222223,0.0
005380,2018-07-30,20,1,1.6,0.05
005380,2018-07-31,38,3,1.2894736842105263,0.07894736842105263
005380,2018-08-01,57,6,1.280701754385965,0.10526315789473684
005380,2018-08-02,59,7,1.305084745762712,0.11864406779661017
005380,2018-08-03,42,4,1.5476190476190477,0.09523809523809523
005380,2018-08-04,14,1,1.1428571428571428,0.07142857142857142
005930,2018-07-29,185,13,1.3405405405405406,0.07027027027027027
005930,2018-07-30,336,54,1.3511904761904763,0.16071428571428573
005930,2018-07-31,320,42,1.4375,0.13125
005930,2018-08-01,266,42,1.5112781954887218,0.15789473684210525
005930,2018-08-02,458,76,1.465065502183406,0.16593886462882096
005930,2018-08-03,371,67,1.522911051212938,0.18059299191374664
005930,2018-08-04,144,11,1.1180555555555556,0.0763888888888889
033100,2018-07-29,4,0,1.75,0.0
033100,2018-07-30,7,0,1.4285714285714286,0.0
033100,2018-07-31,15,2,1.6666666666666667,0.13333333333333333
033100,2018-08-01,11,1,1.9090909090909092,0.09090909090909091
033100,2018-08-02,10,2,1.7,0.2
033100,2018-08-03,7,1,1.2857142857142858,0.14285714285714285
033100,2018-08-04,3,0,1.3333333333333333,0.0
080220,2018-07-30,6,1,2.1666666666666665,0.16666666666666666
080220,2018-07-31,3,0,1.3333333333333333,0.0
080220,2018-08-01,3,0,2.0,0.0
080220,2018-08-02,1,1,3.0,1.0
080220,2018-08-03,2,0,2.0,0.0
080220,2018-08-04,1,1,3.0,1.0
105560,2018-07-29,1,0,2.0,0.0
105560,2018-07-30,5,0,1.4,0.0
105560,2018-07-31,2,0,2.0,0.0
105560,2018-08-01,7,1,1.4285714285714286,0.14285714285714285
105560,2018-08-02,15,1,1.2,0.06666666666666667
105560,2018-08-03,5,1,1.6,0.2
105560,2018-08-04,5,0,1.6,0.0
190510,2018-08-01,1,0,2.0,0.0
190510,2018-08-02,1,1,3.0,1.0
000660,2018-08-05,52,4,0.8653846153846154,0.07692307692307693
000660,2018-08-06,700,134,1.54,0.19142857142857142
000660,2018-08-07,241,53,1.7385892116182573,0.21991701244813278
000660,2018-08-08,197,34,1.532994923857868,0.17258883248730963
000660,2018-08-09,404,88,1.5222772277227723,0.21782178217821782
000660,2018-08-10,697,157,1.6843615494978479,0.22525107604017217
000660,2018-08-11,264,56,1.6553030303030303,0.21212121212121213
005380,2018-08-05,11,0,1.4545454545454546,0.0
005380,2018-08-06,36,9,1.8055555555555556,0.25
005380,2018-08-07,28,9,2.0,0.32142857142857145
005380,2018-08-08,43,5,1.5116279069767442,0.11627906976744186
005380,2018-08-09,65,11,1.4615384615384615,0.16923076923076924
005380,2018-08-10,28,5,1.7142857142857142,0.17857142857142858
005380,2018-08-11,7,1,1.2857142857142858,0.14285714285714285
005930,2018-08-05,130,25,1.7307692307692308,0.19230769230769232
005930,2018-08-06,230,53,1.6608695652173913,0.23043478260869565
005930,2018-08-07,250,67,1.832,0.268
005930,2018-08-08,323,88,1.8792569659442724,0.2724458204334365
005930,2018-08-09,273,59,1.5824175824175823,0.21611721611721613
005930,2018-08-10,936,204,1.5993589743589745,0.21794871794871795
005930,2018-08-11,264,31,1.4318181818181819,0.11742424242424243
033100,2018-08-05,5,3,3.2,0.6
033100,2018-08-06,16,8,2.5625,0.5
033100,2018-08-07,9,1,2.111111111111111,0.1111111111111111
033100,2018-08-08,13,3,2.1538461538461537,0.23076923076923078
033100,2018-08-09,13,3,2.1538461538461537,0.23076923076923078
033100,2018-08-10,21,7,1.8571428571428572,0.3333333333333333
033100,2018-08-11,1,0,2.0,0.0
080220,2018-08-06,1,0,2.0,0.0
080220,2018-08-07,2,1,2.5,0.5
080220,2018-08-08,3,1,2.0,0.3333333333333333
080220,2018-08-09,37,7,1.8108108108108107,0.1891891891891892
080220,2018-08-10,12,4,2.0833333333333335,0.3333333333333333
080220,2018-08-11,1,0,2.0,0.0
105560,2018-08-06,1,0,2.0,0.0
105560,2018-08-07,6,1,1.6666666666666667,0.16666666666666666
105560,2018-08-08,9,2,1.4444444444444444,0.2222222222222222
105560,2018-08-09,12,1,1.5833333333333333,0.08333333333333333
105560,2018-08-10,5,0,1.2,0.0
105560,2018-08-11,1,0,2.0,0.0
190510,2018-08-09,1,0,2.0,0.0
000660,2018-08-12,334,101,1.8592814371257484,0.3023952095808383
000660,2018-08-13,331,108,1.8791540785498488,0.32628398791540786
000660,2018-08-14,276,64,1.6775362318840579,0.2318840579710145
000660,2018-08-15,260,74,1.8923076923076922,0.2846153846153846
000660,2018-08-16,331,84,1.7643504531722054,0.2537764350453172
000660,2018-08-17,227,40,1.5418502202643172,0.1762114537444934
000660,2018-08-18,169,40,1.7396449704142012,0.23668639053254437
005380,2018-08-12,22,2,1.2727272727272727,0.09090909090909091
005380,2018-08-13,33,8,1.7878787878787878,0.24242424242424243
005380,2018-08-14,30,8,1.6666666666666667,0.26666666666666666
005380,2018-08-15,12,0,1.25,0.0
005380,2018-08-16,36,9,1.9166666666666667,0.25
005380,2018-08-17,17,3,1.2352941176470589,0.17647058823529413
005380,2018-08-18,4,0,1.5,0.0
005930,2018-08-12,166,23,1.4578313253012047,0.13855421686746988
005930,2018-08-13,548,101,1.4908759124087592,0.1843065693430657
005930,2018-08-14,353,64,1.3909348441926346,0.1813031161473088
005930,2018-08-15,223,31,1.4573991031390134,0.13901345291479822
005930,2018-08-16,622,122,1.6189710610932475,0.19614147909967847
005930,2018-08-17,490,111,1.6326530612244898,0.22653061224489796
005930,2018-08-18,204,23,1.4607843137254901,0.11274509803921569
033100,2018-08-13,29,7,1.4827586206896552,0.2413793103448276
033100,2018-08-14,13,4,2.1538461538461537,0.3076923076923077
033100,2018-08-15,3,0,1.3333333333333333,0.0
033100,2018-08-16,40,11,2.075,0.275
033100,2018-08-17,26,8,1.6538461538461537,0.3076923076923077
033100,2018-08-18,4,0,1.75,0.0
080220,2018-08-12,1,0,2.0,0.0
080220,2018-08-13,7,1,2.142857142857143,0.14285714285714285
080220,2018-08-14,11,2,1.8181818181818181,0.18181818181818182
080220,2018-08-16,8,0,0.875,0.0
080220,2018-08-17,19,2,1.736842105263158,0.10526315789473684
080220,2018-08-18,1,0,2.0,0.0
105560,2018-08-12,1,0,0.0,0.0
105560,2018-08-13,7,2,1.1428571428571428,0.2857142857142857
105560,2018-08-14,22,8,2.090909090909091,0.36363636363636365
105560,2018-08-15,3,1,2.3333333333333335,0.3333333333333333
105560,2018-08-16,13,2,1.2307692307692308,0.15384615384615385
105560,2018-08-17,7,4,2.2857142857142856,0.5714285714285714
105560,2018-08-18,1,0,2.0,0.0
190510,2018-08-13,1,0,0.0,0.0
190510,2018-08-14,3,2,3.0,0.6666666666666666
190510,2018-08-15,2,0,1.0,0.0
190510,2018-08-16,1,0,2.0,0.0
190510,2018-08-17,2,1,3.0,0.5
000660,2018-08-19,88,25,1.9772727272727273,0.2840909090909091
000660,2018-08-20,178,39,1.6685393258426966,0.21910112359550563
000660,2018-08-21,286,95,1.9230769230769231,0.3321678321678322
000660,2018-08-22,401,107,1.7556109725685785,0.26683291770573564
000660,2018-08-23,228,50,1.7456140350877194,0.21929824561403508
000660,2018-08-24,260,63,1.823076923076923,0.2423076923076923
000660,2018-08-25,49,8,1.653061224489796,0.16326530612244897
005380,2018-08-19,8,1,2.0,0.125
005380,2018-08-20,23,7,1.9565217391304348,0.30434782608695654
005380,2018-08-21,37,7,1.864864864864865,0.1891891891891892
005380,2018-08-22,33,3,1.5454545454545454,0.09090909090909091
005380,2018-08-23,34,5,1.8235294117647058,0.14705882352941177
005380,2018-08-24,23,2,1.3478260869565217,0.08695652173913043
005380,2018-08-25,15,2,1.7333333333333334,0.13333333333333333
005930,2018-08-19,139,15,1.3669064748201438,0.1079136690647482
005930,2018-08-20,714,148,1.557422969187675,0.20728291316526612
005930,2018-08-21,435,139,1.9701149425287356,0.3195402298850575
005930,2018-08-22,483,162,1.9772256728778468,0.33540372670807456
005930,2018-08-23,347,84,1.6311239193083573,0.2420749279538905
005930,2018-08-24,386,102,1.761658031088083,0.26424870466321243
005930,2018-08-25,157,15,1.5286624203821657,0.09554140127388536
033100,2018-08-19,5,0,1.4,0.0
033100,2018-08-20,10,2,1.5,0.2
033100,2018-08-21,12,2,1.3333333333333333,0.16666666666666666
033100,2018-08-22,28,11,1.8571428571428572,0.39285714285714285
033100,2018-08-23,24,6,1.4166666666666667,0.25
033100,2018-08-24,15,3,1.4666666666666666,0.2
033100,2018-08-25,28,5,1.7857142857142858,0.17857142857142858
080220,2018-08-19,3,0,1.3333333333333333,0.0
080220,2018-08-20,2,0,1.0,0.0
080220,2018-08-21,5,2,1.6,0.4
080220,2018-08-22,2,0,2.0,0.0
080220,2018-08-23,10,1,0.9,0.1
080220,2018-08-24,3,0,1.3333333333333333,0.0
080220,2018-08-25,1,0,2.0,0.0
105560,2018-08-20,1,0,2.0,0.0
105560,2018-08-21,6,0,1.8333333333333333,0.0
105560,2018-08-22,4,1,2.0,0.25
105560,2018-08-23,3,0,1.6666666666666667,0.0
105560,2018-08-24,3,1,1.3333333333333333,0.3333333333333333
105560,2018-08-25,2,1,2.5,0.5
190510,2018-08-21,2,0,2.0,0.0
190510,2018-08-24,2,0,2.0,0.0
190510,2018-08-25,1,0,2.0,0.0
000660,2018-08-26,145,28,1.7655172413793103,0.19310344827586207
000660,2018-08-27,306,76,1.7777777777777777,0.24836601307189543
000660,2018-08-28,311,107,1.9517684887459807,0.3440514469453376
000660,2018-08-29,132,33,2.0757575757575757,0.25
000660,2018-08-30,117,27,1.829059829059829,0.23076923076923078
000660,2018-08-31,176,69,2.215909090909091,0.39204545454545453
000660,2018-09-01,35,10,1.8285714285714285,0.2857142857142857
005380,2018-08-26,16,2,1.5,0.125
005380,2018-08-27,50,11,1.74,0.22
005380,2018-08-28,58,13,1.8103448275862069,0.22413793103448276
005380,2018-08-29,59,12,1.728813559322034,0.2033898305084746
005380,2018-08-30,52,11,1.6730769230769231,0.21153846153846154
005380,2018-08-31,27,7,2.074074074074074,0.25925925925925924
005380,2018-09-01,4,0,0.75,0.0
005930,2018-08-26,120,10,1.4583333333333333,0.08333333333333333
005930,2018-08-27,230,58,1.7434782608695651,0.25217391304347825
005930,2018-08-28,277,62,1.592057761732852,0.22382671480144403
005930,2018-08-29,304,60,1.4769736842105263,0.19736842105263158
005930,2018-08-30,428,127,1.8317757009345794,0.2967289719626168
005930,2018-08-31,451,152,2.0044345898004434,0.3370288248337029
005930,2018-09-01,140,26,1.7,0.18571428571428572
033100,2018-08-26,10,0,1.3,0.0
033100,2018-08-27,29,3,1.103448275862069,0.10344827586206896
033100,2018-08-28,20,4,1.6,0.2
033100,2018-08-29,21,4,1.3333333333333333,0.19047619047619047
033100,2018-08-30,14,3,1.7142857142857142,0.21428571428571427
033100,2018-08-31,14,2,2.0714285714285716,0.14285714285714285
033100,2018-09-01,4,1,2.25,0.25
080220,2018-08-27,1,1,3.0,1.0
080220,2018-08-29,2,1,2.5,0.5
080220,2018-08-31,2,0,2.0,0.0
105560,2018-08-26,1,0,2.0,0.0
105560,2018-08-27,7,2,2.2857142857142856,0.2857142857142857
105560,2018-08-28,5,0,1.8,0.0
105560,2018-08-29,1,0,1.0,0.0
105560,2018-08-30,15,2,1.6666666666666667,0.13333333333333333
105560,2018-08-31,5,2,2.0,0.4
105560,2018-09-01,2,0,2.0,0.0
190510,2018-08-27,1,0,2.0,0.0
000660,2018-09-02,90,37,2.2666666666666666,0.4111111111111111
000660,2018-09-03,230,69,1.9478260869565218,0.3
000660,2018-09-04,260,72,1.8615384615384616,0.27692307692307694
000660,2018-09-05,211,55,1.6540284360189574,0.26066350710900477
000660,2018-09-06,327,58,1.4984709480122325,0.17737003058103976
000660,2018-09-07,665,145,1.5714285714285714,0.21804511278195488
000660,2018-09-08,137,26,1.7007299270072993,0.1897810218978102
005380,2018-09-02,4,2,2.0,0.5
005380,2018-09-03,29,12,2.1724137931034484,0.41379310344827586
005380,2018-09-04,24,3,1.625,0.125
005380,2018-09-05,60,23,1.9166666666666667,0.38333333333333336
005380,2018-09-06,66,22,2.015151515151515,0.3333333333333333
005380,2018-09-07,71,15,1.7746478873239437,0.2112676056338028
005380,2018-09-08,28,0,1.3571428571428572,0.0
005930,2018-09-02,177,28,1.6327683615819208,0.15819209039548024
005930,2018-09-03,373,85,1.6380697050938338,0.22788203753351208
005930,2018-09-04,314,60,1.4394904458598725,0.1910828025477707
005930,2018-09-05,477,88,1.471698113207547,0.18448637316561844
005930,2018-09-06,307,61,1.488599348534202,0.1986970684039088
005930,2018-09-07,847,166,1.5454545454545454,0.1959858323494687
005930,2018-09-08,140,28,1.6928571428571428,0.2
033100,2018-09-02,4,1,1.5,0.25
033100,2018-09-03,14,0,1.0,0.0
033100,2018-09-04,24,9,2.0416666666666665,0.375
033100,2018-09-05,30,8,1.7333333333333334,0.26666666666666666
033100,2018-09-06,334,94,1.901197604790419,0.281437125748503
033100,2018-09-07,158,58,1.9493670886075949,0.3670886075949367
033100,2018-09-08,15,3,2.0,0.2
080220,2018-09-02,1,0,2.0,0.0
080220,2018-09-03,1,0,1.0,0.0
080220,2018-09-04,1,0,1.0,0.0
080220,2018-09-05,6,1,1.8333333333333333,0.16666666666666666
080220,2018-09-06,3,1,1.6666666666666667,0.3333333333333333
080220,2018-09-07,15,1,1.3333333333333333,0.06666666666666667
105560,2018-09-03,9,2,1.5555555555555556,0.2222222222222222
105560,2018-09-04,3,1,2.3333333333333335,0.3333333333333333
105560,2018-09-05,4,1,2.25,0.25
105560,2018-09-06,5,2,2.4,0.4
105560,2018-09-07,2,1,3.0,0.5
105560,2018-09-08,2,0,1.5,0.0
190510,2018-09-03,1,0,0.0,0.0
190510,2018-09-04,3,0,2.0,0.0
190510,2018-09-05,1,0,2.0,0.0
190510,2018-09-06,1,0,2.0,0.0
190510,2018-09-07,2,0,0.0,0.0
000660,2018-09-09,229,54,1.759825327510917,0.23580786026200873
000660,2018-09-10,264,51,1.5871212121212122,0.19318181818181818
000660,2018-09-11,148,38,1.7905405405405406,0.25675675675675674
000660,2018-09-12,331,79,1.6586102719033233,0.23867069486404835
000660,2018-09-13,358,96,1.8603351955307263,0.2681564245810056
000660,2018-09-14,273,99,2.0732600732600734,0.3626373626373626
000660,2018-09-15,155,27,1.4064516129032258,0.17419354838709677
005380,2018-09-09,8,2,2.375,0.25
005380,2018-09-10,37,7,1.6486486486486487,0.1891891891891892
005380,2018-09-11,43,10,1.697674418604651,0.23255813953488372
005380,2018-09-12,26,4,1.8846153846153846,0.15384615384615385
005380,2018-09-13,28,9,2.107142857142857,0.32142857142857145
005380,2018-09-14,23,5,1.608695652173913,0.21739130434782608
005380,2018-09-15,6,0,1.0,0.0
005930,2018-09-09,194,28,1.443298969072165,0.14432989690721648
005930,2018-09-10,231,46,1.70995670995671,0.19913419913419914
005930,2018-09-11,252,42,1.5,0.16666666666666666
005930,2018-09-12,488,106,1.6147540983606556,0.21721311475409835
005930,2018-09-13,640,179,1.765625,0.2796875
005930,2018-09-14,426,130,2.051643192488263,0.3051643192488263
005930,2018-09-15,126,17,1.6984126984126984,0.1349206349206349
033100,2018-09-09,8,3,2.25,0.375
033100,2018-09-10,78,24,2.0128205128205128,0.3076923076923077
033100,2018-09-11,51,17,1.7254901960784315,0.3333333333333333
033100,2018-09-12,47,10,1.8297872340425532,0.2127659574468085
033100,2018-09-13,31,7,1.935483870967742,0.22580645161290322
033100,2018-09-14,58,9,1.5862068965517242,0.15517241379310345
033100,2018-09-15,8,0,1.375,0.0
080220,2018-09-09,1,0,2.0,0.0
080220,2018-09-10,11,1,1.0,0.09090909090909091
080220,2018-09-11,2,0,0.0,0.0
080220,2018-09-12,4,2,2.5,0.5
080220,2018-09-13,2,0,0.5,0.0
080220,2018-09-14,4,0,2.0,0.0
080220,2018-09-15,1,1,4.0,1.0
105560,2018-09-09,3,0,0.6666666666666666,0.0
105560,2018-09-10,2,0,1.5,0.0
105560,2018-09-11,5,0,1.6,0.0
105560,2018-09-12,6,1,2.0,0.16666666666666666
105560,2018-09-13,11,2,1.9090909090909092,0.18181818181818182
105560,2018-09-14,10,1,1.7,0.1
105560,2018-09-15,1,0,2.0,0.0
000660,2018-09-16,96,13,1.5729166666666667,0.13541666666666666
000660,2018-09-17,160,31,1.71875,0.19375
000660,2018-09-18,216,45,1.7731481481481481,0.20833333333333334
000660,2018-09-19,167,48,1.8982035928143712,0.2874251497005988
000660,2018-09-20,204,60,1.9656862745098038,0.29411764705882354
000660,2018-09-21,434,107,1.8317972350230414,0.2465437788018433
000660,2018-09-22,75,17,1.76,0.22666666666666666
005380,2018-09-16,6,0,1.6666666666666667,0.0
005380,2018-09-17,19,4,1.7894736842105263,0.21052631578947367
005380,2018-09-18,18,2,1.4444444444444444,0.1111111111111111
005380,2018-09-19,21,3,1.4285714285714286,0.14285714285714285
005380,2018-09-20,16,3,1.8125,0.1875
005380,2018-09-21,14,2,1.5,0.14285714285714285
005380,2018-09-22,8,1,1.625,0.125
005930,2018-09-16,138,20,1.710144927536232,0.14492753623188406
005930,2018-09-17,401,88,1.6708229426433916,0.2194513715710723
005930,2018-09-18,412,94,1.7524271844660195,0.22815533980582525
005930,2018-09-19,340,79,1.6205882352941177,0.2323529411764706
005930,2018-09-20,402,112,1.955223880597015,0.27860696517412936
005930,2018-09-21,405,105,1.9086419753086419,0.25925925925925924
005930,2018-09-22,112,9,1.6339285714285714,0.08035714285714286
033100,2018-09-16,12,4,1.9166666666666667,0.3333333333333333
033100,2018-09-17,30,7,1.7666666666666666,0.23333333333333334
033100,2018-09-18,35,13,2.142857142857143,0.37142857142857144
033100,2018-09-19,69,13,1.5797101449275361,0.18840579710144928
033100,2018-09-20,30,7,1.8,0.23333333333333334
033100,2018-09-21,18,2,1.5,0.1111111111111111
033100,2018-09-22,3,0,2.0,0.0
080220,2018-09-17,5,2,2.0,0.4
080220,2018-09-18,19,1,0.9473684210526315,0.05263157894736842
080220,2018-09-19,5,2,2.2,0.4
080220,2018-09-20,7,3,2.0,0.42857142857142855
080220,2018-09-21,4,0,1.5,0.0
105560,2018-09-16,1,1,3.0,1.0
105560,2018-09-17,15,6,2.2,0.4
105560,2018-09-18,9,2,2.111111111111111,0.2222222222222222
105560,2018-09-19,2,0,2.0,0.0
105560,2018-09-20,6,1,1.3333333333333333,0.16666666666666666
105560,2018-09-21,11,5,2.3636363636363638,0.45454545454545453
105560,2018-09-22,4,0,1.75,0.0
190510,2018-09-17,1,0,0.0,0.0
190510,2018-09-18,1,0,2.0,0.0
190510,2018-09-19,1,0,2.0,0.0
190510,2018-09-20,1,0,2.0,0.0
190510,2018-09-22,1,0,2.0,0.0
000660,2018-09-23,54,1,1.3703703703703705,0.018518518518518517
000660,2018-09-24,123,16,1.5772357723577235,0.13008130081300814
000660,2018-09-25,66,19,1.8484848484848484,0.2878787878787879
000660,2018-09-26,120,41,2.125,0.3416666666666667
000660,2018-09-27,330,81,1.6636363636363636,0.24545454545454545
000660,2018-09-28,376,84,1.6382978723404256,0.22340425531914893
000660,2018-09-29,100,34,2.07,0.34
005380,2018-09-23,9,0,1.3333333333333333,0.0
005380,2018-09-24,5,1,2.0,0.2
005380,2018-09-25,38,9,1.8157894736842106,0.23684210526315788
005380,2018-09-26,27,4,1.8518518518518519,0.14814814814814814
005380,2018-09-27,21,5,2.0,0.23809523809523808
005380,2018-09-28,22,3,1.4090909090909092,0.13636363636363635
005380,2018-09-29,18,2,1.6666666666666667,0.1111111111111111
005930,2018-09-23,95,12,1.5263157894736843,0.12631578947368421
005930,2018-09-24,71,8,1.704225352112676,0.11267605633802817
005930,2018-09-25,104,17,1.7884615384615385,0.16346153846153846
005930,2018-09-26,108,15,1.6481481481481481,0.1388888888888889
005930,2018-09-27,366,82,1.6885245901639345,0.22404371584699453
005930,2018-09-28,356,79,1.6264044943820224,0.22191011235955055
005930,2018-09-29,125,18,1.584,0.144
033100,2018-09-23,2,0,2.0,0.0
033100,2018-09-24,3,0,1.6666666666666667,0.0
033100,2018-09-25,2,1,2.5,0.5
033100,2018-09-26,2,0,1.0,0.0
033100,2018-09-27,19,5,1.894736842105263,0.2631578947368421
033100,2018-09-28,25,3,1.72,0.12
033100,2018-09-29,2,1,2.0,0.5
080220,2018-09-26,1,0,1.0,0.0
080220,2018-09-27,3,0,1.3333333333333333,0.0
080220,2018-09-28,3,0,1.6666666666666667,0.0
105560,2018-09-23,1,0,2.0,0.0
105560,2018-09-25,1,0,2.0,0.0
105560,2018-09-26,1,0,0.0,0.0
105560,2018-09-27,2,0,1.5,0.0
105560,2018-09-28,14,0,1.4285714285714286,0.0
105560,2018-09-29,2,1,2.0,0.5
190510,2018-09-27,1,0,0.0,0.0
190510,2018-09-28,3,0,1.0,0.0
000660,2018-09-30,182,50,1.8516483516483517,0.27472527472527475
000660,2018-10-01,329,72,1.446808510638298,0.2188449848024316
000660,2018-10-02,417,92,1.580335731414868,0.22062350119904076
000660,2018-10-03,132,27,1.7424242424242424,0.20454545454545456
000660,2018-10-04,489,130,1.69120654396728,0.2658486707566462
000660,2018-10-05,258,66,1.9069767441860466,0.2558139534883721
000660,2018-10-06,127,21,1.6456692913385826,0.16535433070866143
005380,2018-09-30,18,1,1.3333333333333333,0.05555555555555555
005380,2018-10-01,27,2,1.5555555555555556,0.07407407407407407
005380,2018-10-02,21,3,1.5238095238095237,0.14285714285714285
005380,2018-10-03,15,3,1.4666666666666666,0.2
005380,2018-10-04,68,10,1.5735294117647058,0.14705882352941177
005380,2018-10-05,30,3,1.6,0.1
005380,2018-10-06,14,2,2.0,0.14285714285714285
005930,2018-09-30,107,10,1.6542056074766356,0.09345794392523364
005930,2018-10-01,285,69,1.7824561403508772,0.24210526315789474
005930,2018-10-02,337,69,1.682492581602374,0.20474777448071216
005930,2018-10-03,152,11,1.3486842105263157,0.07236842105263158
005930,2018-10-04,591,88,1.4754653130287647,0.14890016920473773
005930,2018-10-05,604,100,1.6821192052980132,0.16556291390728478
005930,2018-10-06,217,30,1.3732718894009217,0.1382488479262673
033100,2018-09-30,2,0,2.0,0.0
033100,2018-10-01,8,1,2.125,0.125
033100,2018-10-02,13,2,1.4615384615384615,0.15384615384615385
033100,2018-10-03,13,4,1.9230769230769231,0.3076923076923077
033100,2018-10-04,29,8,1.6551724137931034,0.27586206896551724
033100,2018-10-05,18,7,2.2777777777777777,0.3888888888888889
033100,2018-10-06,7,2,2.4285714285714284,0.2857142857142857
080220,2018-10-01,8,0,1.5,0.0
080220,2018-10-02,4,0,1.25,0.0
080220,2018-10-03,2,1,2.5,0.5
080220,2018-10-04,5,1,1.6,0.2
080220,2018-10-05,2,1,2.0,0.5
080220,2018-10-06,3,0,1.0,0.0
105560,2018-10-01,8,2,1.25,0.25
105560,2018-10-02,13,2,1.9230769230769231,0.15384615384615385
105560,2018-10-03,1,0,1.0,0.0
105560,2018-10-04,11,2,2.0,0.18181818181818182
105560,2018-10-05,12,2,1.6666666666666667,0.16666666666666666
105560,2018-10-06,4,0,1.75,0.0
190510,2018-10-01,3,0,1.6666666666666667,0.0
190510,2018-10-04,1,0,2.0,0.0
190510,2018-10-06,1,0,1.0,0.0
000660,2018-10-07,143,28,1.7342657342657342,0.1958041958041958
000660,2018-10-08,244,84,1.901639344262295,0.3442622950819672
000660,2018-10-09,135,33,1.5555555555555556,0.24444444444444444
000660,2018-10-10,206,59,1.7233009708737863,0.28640776699029125
000660,2018-10-11,256,75,1.82421875,0.29296875
000660,2018-10-12,238,82,1.9663865546218486,0.3445378151260504
000660,2018-10-13,55,15,1.9272727272727272,0.2727272727272727
005380,2018-10-07,10,1,1.7,0.1
005380,2018-10-08,40,8,1.475,0.2
005380,2018-10-09,18,3,1.5555555555555556,0.16666666666666666
005380,2018-10-10,69,13,1.463768115942029,0.18840579710144928
005380,2018-10-11,68,11,1.4558823529411764,0.16176470588235295
005380,2018-10-12,58,12,1.6379310344827587,0.20689655172413793
005380,2018-10-13,18,3,1.9444444444444444,0.16666666666666666
005930,2018-10-07,167,20,1.5568862275449102,0.11976047904191617
005930,2018-10-08,372,40,1.3629032258064515,0.10752688172043011
005930,2018-10-09,179,20,1.452513966480447,0.11173184357541899
005930,2018-10-10,326,56,1.48159509202454,0.17177914110429449
005930,2018-10-11,1095,220,1.5178082191780822,0.2009132420091324
005930,2018-10-12,525,128,1.620952380952381,0.2438095238095238
005930,2018-10-13,146,12,1.13013698630137,0.0821917808219178
033100,2018-10-07,5,1,1.8,0.2
033100,2018-10-08,22,4,1.4545454545454546,0.18181818181818182
033100,2018-10-09,6,1,1.6666666666666667,0.16666666666666666
033100,2018-10-10,60,21,1.9333333333333333,0.35
033100,2018-10-11,25,6,1.88,0.24
033100,2018-10-12,10,3,2.1,0.3
033100,2018-10-13,3,0,1.0,0.0
080220,2018-10-07,1,0,2.0,0.0
080220,2018-10-08,3,0,1.6666666666666667,0.0
080220,2018-10-10,14,2,2.0,0.14285714285714285
080220,2018-10-11,6,1,1.5,0.16666666666666666
080220,2018-10-12,4,0,1.75,0.0
105560,2018-10-07,3,0,0.6666666666666666,0.0
105560,2018-10-08,5,0,1.0,0.0
105560,2018-10-09,6,0,1.0,0.0
105560,2018-10-10,4,0,0.75,0.0
105560,2018-10-11,11,1,1.0909090909090908,0.09090909090909091
105560,2018-10-12,10,1,1.6,0.1
105560,2018-10-13,6,0,1.5,0.0
190510,2018-10-10,3,1,1.6666666666666667,0.3333333333333333
190510,2018-10-11,1,0,1.0,0.0
000660,2018-10-14,105,20,1.5238095238095237,0.19047619047619047
000660,2018-10-15,231,57,1.7142857142857142,0.24675324675324675
000660,2018-10-16,262,69,1.683206106870229,0.2633587786259542
000660,2018-10-17,275,86,1.8436363636363637,0.31272727272727274
000660,2018-10-18,361,66,1.5401662049861495,0.18282548476454294
000660,2018-10-19,260,59,1.6076923076923078,0.22692307692307692
000660,2018-10-20,121,37,1.8429752066115703,0.30578512396694213
005380,2018-10-14,15,0,1.2,0.0
005380,2018-10-15,114,17,1.4649122807017543,0.14912280701754385
005380,2018-10-16,34,3,1.2352941176470589,0.08823529411764706
005380,2018-10-17,32,5,1.53125,0.15625
005380,2018-10-18,76,14,1.644736842105263,0.18421052631578946
005380,2018-10-19,48,7,1.4375,0.14583333333333334
005380,2018-10-20,12,1,1.3333333333333333,0.08333333333333333
005930,2018-10-14,117,7,1.4017094017094016,0.05982905982905983
005930,2018-10-15,415,74,1.4650602409638553,0.1783132530120482
005930,2018-10-16,399,70,1.4160401002506267,0.17543859649122806
005930,2018-10-17,283,52,1.5901060070671378,0.18374558303886926
005930,2018-10-18,349,53,1.3954154727793697,0.1518624641833811
005930,2018-10-19,484,97,1.4421487603305785,0.20041322314049587
005930,2018-10-20,119,13,1.4789915966386555,0.1092436974789916
033100,2018-10-14,3,0,2.0,0.0
033100,2018-10-15,6,1,1.8333333333333333,0.16666666666666666
033100,2018-10-16,4,0,1.5,0.0
033100,2018-10-17,5,0,1.8,0.0
033100,2018-10-18,5,3,2.6,0.6
033100,2018-10-19,3,0,0.6666666666666666,0.0
033100,2018-10-20,6,1,2.1666666666666665,0.16666666666666666
080220,2018-10-15,2,0,1.0,0.0
080220,2018-10-16,3,0,2.0,0.0
080220,2018-10-17,1,0,2.0,0.0
080220,2018-10-18,1,0,1.0,0.0
