date,close,operating_income
08/05/2014,3480,-2296070000
09/05/2014,3295,-2296070000
12/05/2014,3295,-2296070000
13/05/2014,3300,-2296070000
14/05/2014,3295,-2296070000
15/05/2014,3300,-2296070000
16/05/2014,3235,-2296070000
19/05/2014,3190,-2296070000
20/05/2014,3190,-2296070000
21/05/2014,3260,-2296070000
22/05/2014,3185,-2296070000
23/05/2014,3170,-2296070000
26/05/2014,3165,-2296070000
27/05/2014,3145,-2296070000
28/05/2014,3120,-2296070000
29/05/2014,3120,-2296070000
30/05/2014,3170,-2296070000
02/06/2014,3120,-2296070000
03/06/2014,3250,-2296070000
05/06/2014,3285,-2296070000
09/06/2014,3220,-2296070000
10/06/2014,3220,-2296070000
11/06/2014,3130,-2296070000
12/06/2014,3130,-2296070000
13/06/2014,3125,-2296070000
16/06/2014,3115,-2296070000
17/06/2014,3110,-2296070000
18/06/2014,3100,-2296070000
19/06/2014,3070,-2296070000
20/06/2014,3120,-2296070000
23/06/2014,3045,-2296070000
24/06/2014,2995,-2296070000
25/06/2014,3020,-2296070000
26/06/2014,3020,-2296070000
27/06/2014,3250,-2296070000
30/06/2014,3400,-2296070000
01/07/2014,3545,-1239310000
02/07/2014,3475,-1239310000
03/07/2014,3390,-1239310000
04/07/2014,3545,-1239310000
07/07/2014,3550,-1239310000
08/07/2014,3580,-1239310000
09/07/2014,3550,-1239310000
10/07/2014,3580,-1239310000
11/07/2014,3600,-1239310000
14/07/2014,3500,-1239310000
15/07/2014,3420,-1239310000
16/07/2014,3250,-1239310000
17/07/2014,3385,-1239310000
18/07/2014,3380,-1239310000
21/07/2014,3295,-1239310000
22/07/2014,3255,-1239310000
23/07/2014,3240,-1239310000
24/07/2014,3000,-1239310000
25/07/2014,3040,-1239310000
28/07/2014,2960,-1239310000
29/07/2014,2815,-1239310000
30/07/2014,2695,-1239310000
31/07/2014,2535,-1239310000
01/08/2014,2690,-1239310000
04/08/2014,2680,-1239310000
05/08/2014,2740,-1239310000
06/08/2014,2760,-1239310000
07/08/2014,2755,-1239310000
08/08/2014,2740,-1239310000
11/08/2014,2755,-1239310000
12/08/2014,2730,-1239310000
13/08/2014,2725,-1239310000
14/08/2014,2780,-1239310000
18/08/2014,2915,-1239310000
19/08/2014,2800,-1239310000
20/08/2014,2815,-1239310000
21/08/2014,2750,-1239310000
22/08/2014,2725,-1239310000
25/08/2014,2625,-1239310000
26/08/2014,2665,-1239310000
27/08/2014,2645,-1239310000
28/08/2014,2605,-1239310000
29/08/2014,2580,-1239310000
01/09/2014,2600,-1239310000
02/09/2014,2600,-1239310000
03/09/2014,2590,-1239310000
04/09/2014,2450,-1239310000
05/09/2014,2535,-1239310000
11/09/2014,2525,-1239310000
12/09/2014,2505,-1239310000
15/09/2014,2570,-1239310000
16/09/2014,2635,-1239310000
17/09/2014,2635,-1239310000
18/09/2014,2565,-1239310000
19/09/2014,2570,-1239310000
22/09/2014,2575,-1239310000
23/09/2014,2575,-1239310000
24/09/2014,2670,-1239310000
25/09/2014,2665,-1239310000
26/09/2014,2690,-1239310000
29/09/2014,2670,-1239310000
30/09/2014,2640,-1239310000
01/10/2014,2785,-1473420000
02/10/2014,3000,-1473420000
06/10/2014,3205,-1473420000
07/10/2014,3220,-1473420000
08/10/2014,3300,-1473420000
10/10/2014,3265,-1473420000
13/10/2014,3245,-1473420000
14/10/2014,3150,-1473420000
15/10/2014,3115,-1473420000
16/10/2014,3170,-1473420000
17/10/2014,3210,-1473420000
20/10/2014,3160,-1473420000
21/10/2014,3095,-1473420000
22/10/2014,2930,-1473420000
23/10/2014,2955,-1473420000
24/10/2014,2850,-1473420000
27/10/2014,2835,-1473420000
28/10/2014,2825,-1473420000
29/10/2014,2835,-1473420000
30/10/2014,2830,-1473420000
31/10/2014,2820,-1473420000
03/11/2014,2760,-1473420000
04/11/2014,2800,-1473420000
05/11/2014,2805,-1473420000
06/11/2014,2900,-1473420000
07/11/2014,3125,-1473420000
10/11/2014,3150,-1473420000
11/11/2014,3145,-1473420000
12/11/2014,3175,-1473420000
13/11/2014,3215,-1473420000
14/11/2014,3190,-1473420000
17/11/2014,3170,-1473420000
18/11/2014,3120,-1473420000
19/11/2014,3100,-1473420000
20/11/2014,3085,-1473420000
21/11/2014,3100,-1473420000
24/11/2014,2940,-1473420000
25/11/2014,2840,-1473420000
26/11/2014,2740,-1473420000
27/11/2014,2725,-1473420000
28/11/2014,2735,-1473420000
01/12/2014,2670,-1473420000
02/12/2014,2600,-1473420000
03/12/2014,2605,-1473420000
04/12/2014,2625,-1473420000
05/12/2014,2690,-1473420000
08/12/2014,2690,-1473420000
09/12/2014,2650,-1473420000
10/12/2014,2550,-1473420000
11/12/2014,2650,-1473420000
12/12/2014,2600,-1473420000
15/12/2014,2720,-1473420000
16/12/2014,3000,-1473420000
17/12/2014,3000,-1473420000
18/12/2014,3090,-1473420000
19/12/2014,3060,-1473420000
22/12/2014,3000,-1473420000
23/12/2014,3000,-1473420000
24/12/2014,3010,-1473420000
26/12/2014,3085,-1473420000
29/12/2014,3100,-1473420000
30/12/2014,3020,-1473420000
02/01/2015,2970,310150000
05/01/2015,2935,310150000
06/01/2015,3000,310150000
07/01/2015,2965,310150000
08/01/2015,2845,310150000
09/01/2015,2825,310150000
12/01/2015,2860,310150000
13/01/2015,2830,310150000
14/01/2015,2790,310150000
15/01/2015,2830,310150000
16/01/2015,2840,310150000
19/01/2015,2765,310150000
20/01/2015,2695,310150000
21/01/2015,2685,310150000
22/01/2015,2600,310150000
23/01/2015,2570,310150000
26/01/2015,2630,310150000
27/01/2015,2700,310150000
28/01/2015,2775,310150000
29/01/2015,3000,310150000
30/01/2015,3010,310150000
02/02/2015,3020,310150000
03/02/2015,2990,310150000
04/02/2015,2920,310150000
05/02/2015,3035,310150000
06/02/2015,3010,310150000
09/02/2015,2985,310150000
10/02/2015,2985,310150000
11/02/2015,3080,310150000
12/02/2015,3285,310150000
13/02/2015,3430,310150000
16/02/2015,3420,310150000
17/02/2015,3370,310150000
23/02/2015,3600,310150000
24/02/2015,3690,310150000
25/02/2015,3760,310150000
26/02/2015,3790,310150000
27/02/2015,3730,310150000
02/03/2015,3965,310150000
03/03/2015,3995,310150000
04/03/2015,4090,310150000
05/03/2015,4135,310150000
06/03/2015,3955,310150000
09/03/2015,3850,310150000
10/03/2015,3760,310150000
11/03/2015,3750,310150000
12/03/2015,3715,310150000
13/03/2015,3620,310150000
16/03/2015,3600,310150000
17/03/2015,3765,310150000
18/03/2015,3720,310150000
19/03/2015,3775,310150000
20/03/2015,3745,310150000
23/03/2015,3605,310150000
24/03/2015,3620,310150000
25/03/2015,3695,310150000
26/03/2015,3695,310150000
27/03/2015,3645,310150000
30/03/2015,3600,310150000
31/03/2015,3580,310150000
01/04/2015,3595,97990000
02/04/2015,3505,97990000
03/04/2015,3475,97990000
06/04/2015,3590,97990000
07/04/2015,3735,97990000
08/04/2015,3680,97990000
09/04/2015,3680,97990000
10/04/2015,3790,97990000
13/04/2015,3800,97990000
14/04/2015,3700,97990000
15/04/2015,3750,97990000
16/04/2015,3980,97990000
17/04/2015,4035,97990000
20/04/2015,4070,97990000
21/04/2015,4010,97990000
22/04/2015,4105,97990000
23/04/2015,4330,97990000
24/04/2015,4250,97990000
27/04/2015,4145,97990000
28/04/2015,3930,97990000
29/04/2015,3985,97990000
30/04/2015,3980,97990000
04/05/2015,4040,97990000
06/05/2015,4020,97990000
07/05/2015,4000,97990000
08/05/2015,4150,97990000
11/05/2015,4425,97990000
12/05/2015,4175,97990000
13/05/2015,4200,97990000
14/05/2015,4300,97990000
15/05/2015,4205,97990000
18/05/2015,4020,97990000
19/05/2015,4230,97990000
20/05/2015,4160,97990000
21/05/2015,4230,97990000
22/05/2015,4355,97990000
26/05/2015,4380,97990000
27/05/2015,4780,97990000
28/05/2015,4965,97990000
29/05/2015,5190,97990000
01/06/2015,5110,97990000
02/06/2015,5250,97990000
03/06/2015,4990,97990000
04/06/2015,5220,97990000
05/06/2015,5400,97990000
08/06/2015,5780,97990000
09/06/2015,6150,97990000
10/06/2015,6200,97990000
11/06/2015,6440,97990000
12/06/2015,7250,97990000
15/06/2015,9420,97990000
16/06/2015,8640,97990000
17/06/2015,8280,97990000
18/06/2015,8030,97990000
19/06/2015,7630,97990000
22/06/2015,9910,97990000
23/06/2015,9910,97990000
24/06/2015,9500,97990000
25/06/2015,8950,97990000
26/06/2015,9050,97990000
29/06/2015,9370,97990000
30/06/2015,8930,97990000
01/07/2015,9110,52460000
02/07/2015,8830,52460000
03/07/2015,8500,52460000
06/07/2015,8060,52460000
07/07/2015,7770,52460000
08/07/2015,7970,52460000
09/07/2015,7600,52460000
10/07/2015,7650,52460000
13/07/2015,8100,52460000
14/07/2015,8080,52460000
15/07/2015,8000,52460000
16/07/2015,8240,52460000
17/07/2015,8020,52460000
20/07/2015,8020,52460000
21/07/2015,7710,52460000
22/07/2015,7330,52460000
23/07/2015,7080,52460000
24/07/2015,7180,52460000
27/07/2015,7200,52460000
28/07/2015,7300,52460000
29/07/2015,7300,52460000
30/07/2015,7040,52460000
31/07/2015,7220,52460000
03/08/2015,8490,52460000
04/08/2015,8540,52460000
05/08/2015,8800,52460000
06/08/2015,9250,52460000
07/08/2015,9210,52460000
10/08/2015,9000,52460000
11/08/2015,8700,52460000
12/08/2015,8900,52460000
13/08/2015,9140,52460000
17/08/2015,9040,52460000
18/08/2015,8680,52460000
19/08/2015,7650,52460000
20/08/2015,7710,52460000
21/08/2015,6450,52460000
24/08/2015,6130,52460000
25/08/2015,6140,52460000
26/08/2015,6440,52460000
27/08/2015,6490,52460000
28/08/2015,6410,52460000
31/08/2015,6500,52460000
01/09/2015,6600,52460000
02/09/2015,6550,52460000
03/09/2015,6340,52460000
04/09/2015,6220,52460000
07/09/2015,6220,52460000
08/09/2015,5980,52460000
09/09/2015,6180,52460000
10/09/2015,6180,52460000
11/09/2015,6650,52460000
14/09/2015,6390,52460000
15/09/2015,6350,52460000
16/09/2015,6070,52460000
17/09/2015,4435,52460000
18/09/2015,4620,52460000
21/09/2015,4510,52460000
22/09/2015,4920,52460000
23/09/2015,6120,52460000
24/09/2015,5300,52460000
25/09/2015,5300,52460000
30/09/2015,5500,52460000
01/10/2015,5300,633470000
02/10/2015,5520,633470000
05/10/2015,5480,633470000
06/10/2015,5190,633470000
07/10/2015,5130,633470000
08/10/2015,5180,633470000
12/10/2015,5420,633470000
13/10/2015,5290,633470000
14/10/2015,5520,633470000
15/10/2015,5430,633470000
16/10/2015,5400,633470000
19/10/2015,7020,633470000
20/10/2015,7700,633470000
21/10/2015,7250,633470000
22/10/2015,6390,633470000
23/10/2015,6370,633470000
26/10/2015,6440,633470000
27/10/2015,6640,633470000
28/10/2015,6310,633470000
29/10/2015,6230,633470000
30/10/2015,6010,633470000
02/11/2015,5890,633470000
03/11/2015,6230,633470000
04/11/2015,6120,633470000
05/11/2015,6210,633470000
06/11/2015,6020,633470000
09/11/2015,6120,633470000
10/11/2015,6540,633470000
11/11/2015,6590,633470000
12/11/2015,6860,633470000
13/11/2015,6700,633470000
16/11/2015,6500,633470000
17/11/2015,7260,633470000
18/11/2015,7100,633470000
19/11/2015,6600,633470000
20/11/2015,6540,633470000
23/11/2015,6300,633470000
24/11/2015,6250,633470000
25/11/2015,6190,633470000
26/11/2015,6180,633470000
27/11/2015,6110,633470000
30/11/2015,5780,633470000
01/12/2015,5790,633470000
02/12/2015,5870,633470000
03/12/2015,5760,633470000
04/12/2015,5660,633470000
07/12/2015,5410,633470000
08/12/2015,5190,633470000
09/12/2015,5000,633470000
10/12/2015,4875,633470000
11/12/2015,4975,633470000
14/12/2015,4415,633470000
15/12/2015,4335,633470000
16/12/2015,4820,633470000
17/12/2015,4940,633470000
18/12/2015,5350,633470000
21/12/2015,5300,633470000
22/12/2015,4970,633470000
23/12/2015,4720,633470000
24/12/2015,4700,633470000
28/12/2015,4475,633470000
29/12/2015,4670,633470000
30/12/2015,4765,633470000
04/01/2016,4860,939740000
05/01/2016,4995,939740000
06/01/2016,5010,939740000
07/01/2016,4955,939740000
08/01/2016,4830,939740000
11/01/2016,4840,939740000
12/01/2016,4825,939740000
13/01/2016,4900,939740000
14/01/2016,4790,939740000
15/01/2016,4995,939740000
18/01/2016,5090,939740000
19/01/2016,5110,939740000
20/01/2016,4820,939740000
21/01/2016,5040,939740000
22/01/2016,4915,939740000
25/01/2016,4955,939740000
26/01/2016,4890,939740000
27/01/2016,4840,939740000
28/01/2016,4825,939740000
29/01/2016,4820,939740000
01/02/2016,4725,939740000
02/02/2016,4720,939740000
03/02/2016,4590,939740000
04/02/2016,4575,939740000
05/02/2016,4590,939740000
11/02/2016,4320,939740000
12/02/2016,3960,939740000
15/02/2016,4030,939740000
16/02/2016,4040,939740000
17/02/2016,4010,939740000
18/02/2016,4370,939740000
19/02/2016,4435,939740000
22/02/2016,4445,939740000
23/02/2016,4385,939740000
24/02/2016,4490,939740000
25/02/2016,4435,939740000
26/02/2016,4395,939740000
29/02/2016,4285,939740000
02/03/2016,4265,939740000
03/03/2016,4260,939740000
04/03/2016,4275,939740000
07/03/2016,4280,939740000
08/03/2016,4220,939740000
09/03/2016,4190,939740000
10/03/2016,4200,939740000
11/03/2016,4175,939740000
14/03/2016,4150,939740000
15/03/2016,4215,939740000
16/03/2016,4170,939740000
17/03/2016,4150,939740000
18/03/2016,4150,939740000
21/03/2016,4140,939740000
22/03/2016,4110,939740000
23/03/2016,4120,939740000
24/03/2016,4055,939740000
25/03/2016,4200,939740000
28/03/2016,4050,939740000
29/03/2016,4100,939740000
30/03/2016,4110,939740000
31/03/2016,4055,939740000
01/04/2016,4140,-732710000
04/04/2016,4145,-732710000
05/04/2016,4080,-732710000
06/04/2016,4115,-732710000
07/04/2016,4095,-732710000
08/04/2016,4020,-732710000
11/04/2016,4020,-732710000
12/04/2016,4085,-732710000
14/04/2016,4045,-732710000
15/04/2016,4075,-732710000
18/04/2016,4105,-732710000
19/04/2016,4130,-732710000
20/04/2016,4305,-732710000
21/04/2016,4190,-732710000
22/04/2016,4400,-732710000
25/04/2016,4475,-732710000
26/04/2016,4410,-732710000
27/04/2016,4380,-732710000
28/04/2016,4455,-732710000
29/04/2016,4340,-732710000
02/05/2016,4260,-732710000
03/05/2016,4275,-732710000
04/05/2016,4215,-732710000
09/05/2016,4360,-732710000
10/05/2016,4420,-732710000
11/05/2016,4340,-732710000
12/05/2016,4305,-732710000
13/05/2016,4255,-732710000
16/05/2016,4215,-732710000
17/05/2016,4110,-732710000
18/05/2016,4085,-732710000
19/05/2016,4010,-732710000
20/05/2016,4030,-732710000
23/05/2016,4115,-732710000
24/05/2016,3980,-732710000
25/05/2016,3965,-732710000
26/05/2016,3835,-732710000
27/05/2016,3860,-732710000
30/05/2016,3870,-732710000
31/05/2016,3950,-732710000
01/06/2016,3940,-732710000
02/06/2016,3910,-732710000
03/06/2016,3880,-732710000
07/06/2016,3850,-732710000
08/06/2016,3815,-732710000
09/06/2016,3805,-732710000
10/06/2016,3790,-732710000
13/06/2016,3730,-732710000
14/06/2016,3795,-732710000
15/06/2016,3770,-732710000
16/06/2016,3800,-732710000
17/06/2016,3795,-732710000
20/06/2016,3665,-732710000
21/06/2016,3615,-732710000
22/06/2016,3600,-732710000
23/06/2016,3520,-732710000
24/06/2016,3275,-732710000
27/06/2016,3255,-732710000
28/06/2016,3375,-732710000
29/06/2016,3435,-732710000
30/06/2016,3435,-732710000
01/07/2016,3510,394740000
04/07/2016,3800,394740000
05/07/2016,3985,394740000
06/07/2016,3930,394740000
07/07/2016,3910,394740000
08/07/2016,3860,394740000
11/07/2016,3950,394740000
12/07/2016,3920,394740000
13/07/2016,3895,394740000
14/07/2016,3905,394740000
15/07/2016,3850,394740000
18/07/2016,5000,394740000
19/07/2016,4600,394740000
20/07/2016,4610,394740000
21/07/2016,4710,394740000
22/07/2016,4510,394740000
25/07/2016,4340,394740000
26/07/2016,4355,394740000
27/07/2016,4400,394740000
28/07/2016,4520,394740000
29/07/2016,4445,394740000
01/08/2016,4620,394740000
02/08/2016,4775,394740000
03/08/2016,4905,394740000
04/08/2016,5100,394740000
05/08/2016,5380,394740000
08/08/2016,5610,394740000
09/08/2016,5610,394740000
10/08/2016,5830,394740000
11/08/2016,5780,394740000
12/08/2016,5660,394740000
16/08/2016,5870,394740000
17/08/2016,6400,394740000
18/08/2016,6300,394740000
19/08/2016,6360,394740000
22/08/2016,6600,394740000
23/08/2016,6720,394740000
24/08/2016,6790,394740000
25/08/2016,6730,394740000
26/08/2016,6810,394740000
29/08/2016,6790,394740000
30/08/2016,6800,394740000
31/08/2016,6590,394740000
01/09/2016,6290,394740000
02/09/2016,6300,394740000
05/09/2016,6560,394740000
06/09/2016,6590,394740000
07/09/2016,6370,394740000
08/09/2016,6370,394740000
09/09/2016,6080,394740000
12/09/2016,5710,394740000
13/09/2016,6000,394740000
19/09/2016,5930,394740000
20/09/2016,5900,394740000
21/09/2016,5900,394740000
22/09/2016,5850,394740000
23/09/2016,5890,394740000
26/09/2016,5810,394740000
27/09/2016,5750,394740000
28/09/2016,6070,394740000
29/09/2016,6080,394740000
30/09/2016,5760,394740000
