date,close,operating_income
11/09/2020,11700,751490000
14/09/2020,11700,751490000
15/09/2020,12900,751490000
16/09/2020,14450,751490000
17/09/2020,13800,751490000
18/09/2020,13700,751490000
21/09/2020,13050,751490000
22/09/2020,12100,751490000
23/09/2020,12050,751490000
24/09/2020,11150,751490000
25/09/2020,12300,751490000
28/09/2020,12800,751490000
29/09/2020,12700,751490000
05/10/2020,13700,1159150000
06/10/2020,13500,1159150000
07/10/2020,12950,1159150000
08/10/2020,12950,1159150000
12/10/2020,13950,1159150000
13/10/2020,14000,1159150000
14/10/2020,13500,1159150000
15/10/2020,13000,1159150000
16/10/2020,13100,1159150000
19/10/2020,12950,1159150000
20/10/2020,12500,1159150000
21/10/2020,12500,1159150000
22/10/2020,11450,1159150000
23/10/2020,11400,1159150000
26/10/2020,10700,1159150000
27/10/2020,10800,1159150000
28/10/2020,11300,1159150000
29/10/2020,11350,1159150000
30/10/2020,11450,1159150000
02/11/2020,11350,1159150000
03/11/2020,11400,1159150000
04/11/2020,11750,1159150000
05/11/2020,12000,1159150000
06/11/2020,12050,1159150000
09/11/2020,12350,1159150000
10/11/2020,12350,1159150000
11/11/2020,11850,1159150000
12/11/2020,11750,1159150000
13/11/2020,11950,1159150000
16/11/2020,12600,1159150000
17/11/2020,12250,1159150000
18/11/2020,12400,1159150000
19/11/2020,12100,1159150000
20/11/2020,12000,1159150000
23/11/2020,11850,1159150000
24/11/2020,11900,1159150000
25/11/2020,11800,1159150000
26/11/2020,11700,1159150000
27/11/2020,11450,1159150000
30/11/2020,11350,1159150000
01/12/2020,11550,1159150000
02/12/2020,11700,1159150000
03/12/2020,11650,1159150000
04/12/2020,11500,1159150000
07/12/2020,10900,1159150000
08/12/2020,10600,1159150000
09/12/2020,11050,1159150000
10/12/2020,11100,1159150000
11/12/2020,10950,1159150000
14/12/2020,10700,1159150000
15/12/2020,11000,1159150000
16/12/2020,11100,1159150000
17/12/2020,12100,1159150000
18/12/2020,12500,1159150000
21/12/2020,12100,1159150000
22/12/2020,11500,1159150000
23/12/2020,11300,1159150000
24/12/2020,11350,1159150000
28/12/2020,12000,1159150000
29/12/2020,12550,1159150000
30/12/2020,14100,1159150000
04/01/2021,14950,-514220000
05/01/2021,15700,-514220000
06/01/2021,15300,-514220000
07/01/2021,15000,-514220000
08/01/2021,13900,-514220000
11/01/2021,13550,-514220000
12/01/2021,13700,-514220000
13/01/2021,13700,-514220000
14/01/2021,13850,-514220000
15/01/2021,13600,-514220000
18/01/2021,12750,-514220000
19/01/2021,13250,-514220000
20/01/2021,14000,-514220000
21/01/2021,13550,-514220000
22/01/2021,13050,-514220000
25/01/2021,13400,-514220000
26/01/2021,13150,-514220000
27/01/2021,12850,-514220000
28/01/2021,13050,-514220000
29/01/2021,12400,-514220000
01/02/2021,12600,-514220000
02/02/2021,12950,-514220000
03/02/2021,12750,-514220000
04/02/2021,12350,-514220000
05/02/2021,12500,-514220000
08/02/2021,11850,-514220000
09/02/2021,12000,-514220000
10/02/2021,12500,-514220000
15/02/2021,13200,-514220000
16/02/2021,14000,-514220000
17/02/2021,14800,-514220000
18/02/2021,13800,-514220000
19/02/2021,13700,-514220000
22/02/2021,13700,-514220000
23/02/2021,13800,-514220000
24/02/2021,12850,-514220000
25/02/2021,13350,-514220000
26/02/2021,12600,-514220000
02/03/2021,12750,-514220000
03/03/2021,13050,-514220000
04/03/2021,12700,-514220000
05/03/2021,12450,-514220000
08/03/2021,11700,-514220000
09/03/2021,12300,-514220000
10/03/2021,12100,-514220000
11/03/2021,12550,-514220000
12/03/2021,12650,-514220000
15/03/2021,12350,-514220000
16/03/2021,12700,-514220000
17/03/2021,12600,-514220000
18/03/2021,12500,-514220000
19/03/2021,12500,-514220000
22/03/2021,12600,-514220000
23/03/2021,12150,-514220000
24/03/2021,12700,-514220000
25/03/2021,12700,-514220000
26/03/2021,12400,-514220000
29/03/2021,12350,-514220000
30/03/2021,12500,-514220000
31/03/2021,12300,-514220000
01/04/2021,13250,1321830000
02/04/2021,13200,1321830000
05/04/2021,13550,1321830000
06/04/2021,12600,1321830000
07/04/2021,12550,1321830000
08/04/2021,12350,1321830000
09/04/2021,12950,1321830000
12/04/2021,12950,1321830000
13/04/2021,12800,1321830000
14/04/2021,14100,1321830000
15/04/2021,14200,1321830000
16/04/2021,13800,1321830000
19/04/2021,14000,1321830000
20/04/2021,14400,1321830000
21/04/2021,14450,1321830000
22/04/2021,14800,1321830000
23/04/2021,16000,1321830000
26/04/2021,16400,1321830000
27/04/2021,18400,1321830000
28/04/2021,16650,1321830000
29/04/2021,18900,1321830000
30/04/2021,17250,1321830000
03/05/2021,16400,1321830000
04/05/2021,16650,1321830000
06/05/2021,17000,1321830000
07/05/2021,17100,1321830000
10/05/2021,16750,1321830000
11/05/2021,15200,1321830000
12/05/2021,15750,1321830000
13/05/2021,15400,1321830000
14/05/2021,15750,1321830000
17/05/2021,15200,1321830000
18/05/2021,14600,1321830000
20/05/2021,14850,1321830000
21/05/2021,14200,1321830000
24/05/2021,13750,1321830000
25/05/2021,14100,1321830000
26/05/2021,14800,1321830000
27/05/2021,15150,1321830000
28/05/2021,15550,1321830000
31/05/2021,15200,1321830000
01/06/2021,15050,1321830000
02/06/2021,16500,1321830000
03/06/2021,16800,1321830000
04/06/2021,16800,1321830000
07/06/2021,16900,1321830000
08/06/2021,16600,1321830000
09/06/2021,17200,1321830000
10/06/2021,18200,1321830000
11/06/2021,17750,1321830000
14/06/2021,17200,1321830000
15/06/2021,17250,1321830000
16/06/2021,17300,1321830000
17/06/2021,17450,1321830000
18/06/2021,17300,1321830000
21/06/2021,17150,1321830000
22/06/2021,16700,1321830000
23/06/2021,16600,1321830000
24/06/2021,16300,1321830000
25/06/2021,16250,1321830000
28/06/2021,16100,1321830000
29/06/2021,16600,1321830000
30/06/2021,17700,1321830000
01/07/2021,17650,3023160000
02/07/2021,17100,3023160000
05/07/2021,16800,3023160000
06/07/2021,17100,3023160000
07/07/2021,16500,3023160000
08/07/2021,16000,3023160000
09/07/2021,15800,3023160000
12/07/2021,15900,3023160000
13/07/2021,16250,3023160000
14/07/2021,16350,3023160000
15/07/2021,16300,3023160000
16/07/2021,17050,3023160000
19/07/2021,16600,3023160000
20/07/2021,16750,3023160000
21/07/2021,16250,3023160000
22/07/2021,16600,3023160000
23/07/2021,16600,3023160000
26/07/2021,16100,3023160000
27/07/2021,16150,3023160000
28/07/2021,15800,3023160000
29/07/2021,15850,3023160000
30/07/2021,15700,3023160000
02/08/2021,15650,3023160000
03/08/2021,15850,3023160000
04/08/2021,16100,3023160000
05/08/2021,16550,3023160000
06/08/2021,16900,3023160000
09/08/2021,17000,3023160000
10/08/2021,17200,3023160000
11/08/2021,17200,3023160000
12/08/2021,17900,3023160000
13/08/2021,16900,3023160000
17/08/2021,16350,3023160000
18/08/2021,16800,3023160000
19/08/2021,15750,3023160000
20/08/2021,15700,3023160000
23/08/2021,16200,3023160000
24/08/2021,16600,3023160000
25/08/2021,16350,3023160000
26/08/2021,15900,3023160000
27/08/2021,16200,3023160000
30/08/2021,16350,3023160000
31/08/2021,16400,3023160000
01/09/2021,17000,3023160000
02/09/2021,17350,3023160000
03/09/2021,17500,3023160000
06/09/2021,18000,3023160000
07/09/2021,16950,3023160000
08/09/2021,17100,3023160000
09/09/2021,16600,3023160000
10/09/2021,16350,3023160000
13/09/2021,16200,3023160000
14/09/2021,16800,3023160000
15/09/2021,16150,3023160000
16/09/2021,16200,3023160000
17/09/2021,16200,3023160000
23/09/2021,15900,3023160000
24/09/2021,15850,3023160000
27/09/2021,15750,3023160000
28/09/2021,15000,3023160000
29/09/2021,14450,3023160000
30/09/2021,14750,3023160000
01/10/2021,13950,561840000
05/10/2021,13450,561840000
06/10/2021,12550,561840000
07/10/2021,13500,561840000
08/10/2021,12850,561840000
12/10/2021,12300,561840000
13/10/2021,12650,561840000
14/10/2021,13150,561840000
15/10/2021,13300,561840000
18/10/2021,13500,561840000
19/10/2021,13350,561840000
20/10/2021,13400,561840000
21/10/2021,13200,561840000
22/10/2021,13050,561840000
25/10/2021,13500,561840000
26/10/2021,13350,561840000
27/10/2021,13050,561840000
28/10/2021,13550,561840000
29/10/2021,13900,561840000
01/11/2021,13500,561840000
02/11/2021,13750,561840000
03/11/2021,13650,561840000
04/11/2021,13300,561840000
05/11/2021,13300,561840000
08/11/2021,13450,561840000
09/11/2021,13300,561840000
10/11/2021,12800,561840000
11/11/2021,12800,561840000
12/11/2021,14000,561840000
15/11/2021,14650,561840000
16/11/2021,15950,561840000
17/11/2021,16050,561840000
18/11/2021,15250,561840000
19/11/2021,15850,561840000
22/11/2021,16500,561840000
23/11/2021,16750,561840000
24/11/2021,16300,561840000
25/11/2021,15650,561840000
26/11/2021,15100,561840000
29/11/2021,14850,561840000
30/11/2021,14800,561840000
01/12/2021,15400,561840000
02/12/2021,15950,561840000
03/12/2021,15850,561840000
06/12/2021,15750,561840000
07/12/2021,16600,561840000
08/12/2021,15800,561840000
09/12/2021,15450,561840000
10/12/2021,15300,561840000
13/12/2021,15650,561840000
14/12/2021,15150,561840000
15/12/2021,15150,561840000
16/12/2021,15250,561840000
17/12/2021,15200,561840000
20/12/2021,14750,561840000
21/12/2021,15550,561840000
22/12/2021,15400,561840000
23/12/2021,15350,561840000
24/12/2021,15200,561840000
27/12/2021,15000,561840000
28/12/2021,15950,561840000
29/12/2021,17000,561840000
30/12/2021,17150,561840000
03/01/2022,16750,871140000
04/01/2022,16150,871140000
05/01/2022,15650,871140000
06/01/2022,15550,871140000
07/01/2022,15750,871140000
10/01/2022,15600,871140000
11/01/2022,15300,871140000
12/01/2022,16000,871140000
13/01/2022,15400,871140000
14/01/2022,15650,871140000
17/01/2022,15750,871140000
18/01/2022,15350,871140000
19/01/2022,15000,871140000
20/01/2022,15150,871140000
21/01/2022,14600,871140000
24/01/2022,15350,871140000
25/01/2022,15300,871140000
26/01/2022,14250,871140000
27/01/2022,13800,871140000
28/01/2022,14100,871140000
03/02/2022,14100,871140000
04/02/2022,14250,871140000
07/02/2022,14200,871140000
08/02/2022,13600,871140000
09/02/2022,13850,871140000
10/02/2022,14050,871140000
11/02/2022,13650,871140000
14/02/2022,13150,871140000
15/02/2022,13100,871140000
16/02/2022,13400,871140000
17/02/2022,13250,871140000
18/02/2022,13450,871140000
21/02/2022,13450,871140000
22/02/2022,13700,871140000
23/02/2022,13800,871140000
24/02/2022,13150,871140000
25/02/2022,13350,871140000
28/02/2022,13800,871140000
02/03/2022,13900,871140000
03/03/2022,14050,871140000
04/03/2022,13700,871140000
07/03/2022,13400,871140000
08/03/2022,13050,871140000
10/03/2022,13250,871140000
11/03/2022,13300,871140000
14/03/2022,13100,871140000
15/03/2022,12600,871140000
16/03/2022,12850,871140000
17/03/2022,13150,871140000
18/03/2022,13150,871140000
21/03/2022,13350,871140000
22/03/2022,13400,871140000
23/03/2022,13200,871140000
24/03/2022,13400,871140000
25/03/2022,13450,871140000
28/03/2022,13500,871140000
29/03/2022,13550,871140000
30/03/2022,13500,871140000
31/03/2022,13500,871140000
01/04/2022,13500,4294530000
04/04/2022,13450,4294530000
05/04/2022,12950,4294530000
06/04/2022,12800,4294530000
07/04/2022,12800,4294530000
08/04/2022,13650,4294530000
11/04/2022,13350,4294530000
12/04/2022,13100,4294530000
13/04/2022,13500,4294530000
14/04/2022,13500,4294530000
15/04/2022,13400,4294530000
18/04/2022,13700,4294530000
19/04/2022,13950,4294530000
20/04/2022,13900,4294530000
21/04/2022,14000,4294530000
22/04/2022,14100,4294530000
25/04/2022,14200,4294530000
26/04/2022,14200,4294530000
27/04/2022,14150,4294530000
28/04/2022,14150,4294530000
29/04/2022,13900,4294530000
02/05/2022,14500,4294530000
03/05/2022,14600,4294530000
04/05/2022,14650,4294530000
06/05/2022,14100,4294530000
09/05/2022,13650,4294530000
10/05/2022,13450,4294530000
11/05/2022,13650,4294530000
12/05/2022,13150,4294530000
13/05/2022,13450,4294530000
16/05/2022,13200,4294530000
17/05/2022,13050,4294530000
18/05/2022,13750,4294530000
19/05/2022,14500,4294530000
20/05/2022,14500,4294530000
23/05/2022,13900,4294530000
24/05/2022,13450,4294530000
25/05/2022,13500,4294530000
26/05/2022,13250,4294530000
27/05/2022,13300,4294530000
30/05/2022,13700,4294530000
31/05/2022,14450,4294530000
02/06/2022,14200,4294530000
03/06/2022,14200,4294530000
07/06/2022,14100,4294530000
08/06/2022,14250,4294530000
09/06/2022,14100,4294530000
10/06/2022,13850,4294530000
13/06/2022,13250,4294530000
14/06/2022,13500,4294530000
15/06/2022,13250,4294530000
16/06/2022,13050,4294530000
17/06/2022,12600,4294530000
20/06/2022,12350,4294530000
21/06/2022,12900,4294530000
22/06/2022,12350,4294530000
23/06/2022,11850,4294530000
24/06/2022,12200,4294530000
27/06/2022,12550,4294530000
28/06/2022,12650,4294530000
29/06/2022,12500,4294530000
30/06/2022,12300,4294530000
01/07/2022,11950,6716520000
04/07/2022,11600,6716520000
05/07/2022,11900,6716520000
06/07/2022,11450,6716520000
07/07/2022,11900,6716520000
08/07/2022,11400,6716520000
11/07/2022,11200,6716520000
12/07/2022,10550,6716520000
13/07/2022,10500,6716520000
14/07/2022,10600,6716520000
15/07/2022,10900,6716520000
18/07/2022,11350,6716520000
19/07/2022,11150,6716520000
20/07/2022,11100,6716520000
21/07/2022,11400,6716520000
22/07/2022,11400,6716520000
25/07/2022,11450,6716520000
26/07/2022,11150,6716520000
27/07/2022,11150,6716520000
28/07/2022,11450,6716520000
29/07/2022,11450,6716520000
01/08/2022,11500,6716520000
02/08/2022,11450,6716520000
03/08/2022,11300,6716520000
04/08/2022,11450,6716520000
05/08/2022,11650,6716520000
08/08/2022,11400,6716520000
09/08/2022,11300,6716520000
10/08/2022,11000,6716520000
11/08/2022,11150,6716520000
12/08/2022,13550,6716520000
16/08/2022,13500,6716520000
17/08/2022,12900,6716520000
18/08/2022,13000,6716520000
19/08/2022,12550,6716520000
22/08/2022,11600,6716520000
23/08/2022,11550,6716520000
24/08/2022,12000,6716520000
25/08/2022,12100,6716520000
26/08/2022,12150,6716520000
29/08/2022,11900,6716520000
30/08/2022,12250,6716520000
31/08/2022,12750,6716520000
01/09/2022,12350,6716520000
02/09/2022,12300,6716520000
05/09/2022,12250,6716520000
06/09/2022,12250,6716520000
07/09/2022,11700,6716520000
08/09/2022,11700,6716520000
13/09/2022,12200,6716520000
14/09/2022,12400,6716520000
15/09/2022,12300,6716520000
16/09/2022,12700,6716520000
19/09/2022,12650,6716520000
20/09/2022,12450,6716520000
21/09/2022,12450,6716520000
22/09/2022,12400,6716520000
23/09/2022,11900,6716520000
26/09/2022,11200,6716520000
27/09/2022,11300,6716520000
28/09/2022,10500,6716520000
29/09/2022,10450,6716520000
30/09/2022,10300,6716520000
04/10/2022,11000,1404440000
05/10/2022,10850,1404440000
06/10/2022,11200,1404440000
07/10/2022,11450,1404440000
11/10/2022,10800,1404440000
12/10/2022,10850,1404440000
13/10/2022,10350,1404440000
14/10/2022,11100,1404440000
17/10/2022,11000,1404440000
18/10/2022,11000,1404440000
19/10/2022,10800,1404440000
20/10/2022,10800,1404440000
21/10/2022,10550,1404440000
24/10/2022,10900,1404440000
25/10/2022,11250,1404440000
26/10/2022,10900,1404440000
27/10/2022,11100,1404440000
28/10/2022,10700,1404440000
31/10/2022,11050,1404440000
01/11/2022,11350,1404440000
02/11/2022,11300,1404440000
03/11/2022,11450,1404440000
04/11/2022,11950,1404440000
07/11/2022,12200,1404440000
08/11/2022,12500,1404440000
09/11/2022,12500,1404440000
10/11/2022,12550,1404440000
11/11/2022,12800,1404440000
14/11/2022,12550,1404440000
15/11/2022,12850,1404440000
16/11/2022,12850,1404440000
17/11/2022,12700,1404440000
18/11/2022,12450,1404440000
21/11/2022,12500,1404440000
22/11/2022,12300,1404440000
23/11/2022,12500,1404440000
24/11/2022,12850,1404440000
25/11/2022,12700,1404440000
28/11/2022,12450,1404440000
29/11/2022,12500,1404440000
30/11/2022,12600,1404440000
01/12/2022,12500,1404440000
02/12/2022,12450,1404440000
05/12/2022,12500,1404440000
06/12/2022,12550,1404440000
07/12/2022,12700,1404440000
08/12/2022,12600,1404440000
09/12/2022,12600,1404440000
12/12/2022,12500,1404440000
13/12/2022,12650,1404440000
14/12/2022,12950,1404440000
15/12/2022,12950,1404440000
16/12/2022,12900,1404440000
19/12/2022,12800,1404440000
20/12/2022,12600,1404440000
21/12/2022,12550,1404440000
22/12/2022,12500,1404440000
23/12/2022,12200,1404440000
26/12/2022,12350,1404440000
27/12/2022,12700,1404440000
28/12/2022,12950,1404440000
29/12/2022,12850,1404440000
02/01/2023,12500,3551570000
03/01/2023,12700,3551570000
04/01/2023,13200,3551570000
05/01/2023,13150,3551570000
06/01/2023,13200,3551570000
09/01/2023,13400,3551570000
10/01/2023,13800,3551570000
11/01/2023,13750,3551570000
12/01/2023,13650,3551570000
13/01/2023,13950,3551570000
16/01/2023,13600,3551570000
17/01/2023,13750,3551570000
18/01/2023,14250,3551570000
19/01/2023,14400,3551570000
20/01/2023,14300,3551570000
25/01/2023,14330,3551570000
26/01/2023,14190,3551570000
27/01/2023,14240,3551570000
30/01/2023,14270,3551570000
31/01/2023,13930,3551570000
01/02/2023,14500,3551570000
02/02/2023,14370,3551570000
03/02/2023,14200,3551570000
06/02/2023,14190,3551570000
07/02/2023,14410,3551570000
08/02/2023,14340,3551570000
09/02/2023,14360,3551570000
10/02/2023,14720,3551570000
13/02/2023,14750,3551570000
14/02/2023,15400,3551570000
15/02/2023,15240,3551570000
16/02/2023,15620,3551570000
17/02/2023,16370,3551570000
20/02/2023,16590,3551570000
21/02/2023,16440,3551570000
22/02/2023,16080,3551570000
23/02/2023,16750,3551570000
24/02/2023,16550,3551570000
27/02/2023,17080,3551570000
28/02/2023,16620,3551570000
02/03/2023,16080,3551570000
03/03/2023,15770,3551570000
06/03/2023,17160,3551570000
07/03/2023,16350,3551570000
08/03/2023,16160,3551570000
09/03/2023,16400,3551570000
10/03/2023,16720,3551570000
13/03/2023,16890,3551570000
14/03/2023,16250,3551570000
15/03/2023,16250,3551570000
16/03/2023,16430,3551570000
17/03/2023,18760,3551570000
20/03/2023,18200,3551570000
21/03/2023,18330,3551570000
22/03/2023,18370,3551570000
23/03/2023,18380,3551570000
24/03/2023,20200,3551570000
27/03/2023,19590,3551570000
28/03/2023,19300,3551570000
29/03/2023,18900,3551570000
30/03/2023,18650,3551570000
31/03/2023,18220,3551570000
03/04/2023,17650,4976610000
04/04/2023,17200,4976610000
05/04/2023,17850,4976610000
06/04/2023,17980,4976610000
07/04/2023,18530,4976610000
10/04/2023,18530,4976610000
11/04/2023,18920,4976610000
12/04/2023,18970,4976610000
13/04/2023,18590,4976610000
14/04/2023,18650,4976610000
17/04/2023,18420,4976610000
18/04/2023,18200,4976610000
19/04/2023,18010,4976610000
20/04/2023,17690,4976610000
21/04/2023,17600,4976610000
24/04/2023,17190,4976610000
25/04/2023,17410,4976610000
26/04/2023,17120,4976610000
27/04/2023,17000,4976610000
28/04/2023,16930,4976610000
02/05/2023,16530,4976610000
03/05/2023,16580,4976610000
04/05/2023,16200,4976610000
08/05/2023,16800,4976610000
09/05/2023,17940,4976610000
10/05/2023,16630,4976610000
11/05/2023,16700,4976610000
12/05/2023,17860,4976610000
15/05/2023,17400,4976610000
16/05/2023,17200,4976610000
17/05/2023,18000,4976610000
18/05/2023,20050,4976610000
19/05/2023,21650,4976610000
22/05/2023,21350,4976610000
23/05/2023,21350,4976610000
24/05/2023,21850,4976610000
25/05/2023,21150,4976610000
26/05/2023,23050,4976610000
30/05/2023,23800,4976610000
31/05/2023,22700,4976610000
01/06/2023,23050,4976610000
02/06/2023,22750,4976610000
05/06/2023,22400,4976610000
07/06/2023,22650,4976610000
08/06/2023,22400,4976610000
09/06/2023,23750,4976610000
12/06/2023,22900,4976610000
13/06/2023,24100,4976610000
14/06/2023,23550,4976610000
15/06/2023,23900,4976610000
16/06/2023,24050,4976610000
19/06/2023,23450,4976610000
20/06/2023,24000,4976610000
21/06/2023,23150,4976610000
22/06/2023,23050,4976610000
23/06/2023,22650,4976610000
26/06/2023,22750,4976610000
27/06/2023,22100,4976610000
28/06/2023,23000,4976610000
29/06/2023,22700,4976610000
30/06/2023,22600,4976610000
03/07/2023,23550,3479050000
04/07/2023,26900,3479050000
05/07/2023,25100,3479050000
06/07/2023,23600,3479050000
07/07/2023,22850,3479050000
10/07/2023,21950,3479050000
11/07/2023,23100,3479050000
12/07/2023,23200,3479050000
13/07/2023,23850,3479050000
14/07/2023,24700,3479050000
17/07/2023,24400,3479050000
18/07/2023,24600,3479050000
19/07/2023,24600,3479050000
20/07/2023,24550,3479050000
21/07/2023,23500,3479050000
24/07/2023,23400,3479050000
25/07/2023,22450,3479050000
26/07/2023,21400,3479050000
27/07/2023,22700,3479050000
28/07/2023,23250,3479050000
31/07/2023,22700,3479050000
01/08/2023,22800,3479050000
02/08/2023,21100,3479050000
03/08/2023,20750,3479050000
04/08/2023,20950,3479050000
07/08/2023,20900,3479050000
08/08/2023,20650,3479050000
09/08/2023,21150,3479050000
10/08/2023,20850,3479050000
11/08/2023,21450,3479050000
14/08/2023,21300,3479050000
16/08/2023,20950,3479050000
17/08/2023,20950,3479050000
18/08/2023,21300,3479050000
21/08/2023,21850,3479050000
22/08/2023,21250,3479050000
23/08/2023,21650,3479050000
24/08/2023,21350,3479050000
25/08/2023,20100,3479050000
28/08/2023,20700,3479050000
29/08/2023,21300,3479050000
30/08/2023,21450,3479050000
31/08/2023,21450,3479050000
01/09/2023,22700,3479050000
04/09/2023,21500,3479050000
05/09/2023,21150,3479050000
06/09/2023,20950,3479050000
07/09/2023,20950,3479050000
08/09/2023,20850,3479050000
11/09/2023,21050,3479050000
12/09/2023,20650,3479050000
13/09/2023,20250,3479050000
14/09/2023,21350,3479050000
15/09/2023,21600,3479050000
18/09/2023,21500,3479050000
19/09/2023,21400,3479050000
20/09/2023,20900,3479050000
21/09/2023,20500,3479050000
22/09/2023,20300,3479050000
25/09/2023,19990,3479050000
26/09/2023,19480,3479050000
27/09/2023,19780,3479050000
04/10/2023,18530,14500000
05/10/2023,18930,14500000
06/10/2023,19300,14500000
10/10/2023,18280,14500000
11/10/2023,18500,14500000
12/10/2023,19140,14500000
13/10/2023,18960,14500000
16/10/2023,18310,14500000
17/10/2023,18700,14500000
18/10/2023,18620,14500000
19/10/2023,17800,14500000
20/10/2023,17430,14500000
23/10/2023,17430,14500000
24/10/2023,17730,14500000
25/10/2023,17450,14500000
26/10/2023,16470,14500000
27/10/2023,16820,14500000
30/10/2023,16890,14500000
31/10/2023,15990,14500000
01/11/2023,16630,14500000
02/11/2023,17580,14500000
03/11/2023,17930,14500000
06/11/2023,18230,14500000
07/11/2023,18800,14500000
08/11/2023,18740,14500000
09/11/2023,17900,14500000
10/11/2023,16760,14500000
