date,close,operating_income
24/04/2019,138500,1.23773E+12
25/04/2019,138000,1.23773E+12
26/04/2019,135500,1.23773E+12
29/04/2019,139000,1.23773E+12
30/04/2019,138500,1.23773E+12
02/05/2019,138500,1.23773E+12
03/05/2019,137500,1.23773E+12
07/05/2019,136000,1.23773E+12
08/05/2019,135500,1.23773E+12
09/05/2019,131000,1.23773E+12
10/05/2019,130000,1.23773E+12
13/05/2019,129000,1.23773E+12
14/05/2019,128000,1.23773E+12
15/05/2019,128000,1.23773E+12
16/05/2019,127500,1.23773E+12
17/05/2019,125500,1.23773E+12
20/05/2019,129000,1.23773E+12
21/05/2019,127000,1.23773E+12
22/05/2019,127000,1.23773E+12
23/05/2019,127500,1.23773E+12
24/05/2019,130500,1.23773E+12
27/05/2019,135000,1.23773E+12
28/05/2019,136500,1.23773E+12
29/05/2019,134000,1.23773E+12
30/05/2019,135500,1.23773E+12
31/05/2019,134500,1.23773E+12
03/06/2019,138500,1.23773E+12
04/06/2019,139000,1.23773E+12
05/06/2019,141000,1.23773E+12
07/06/2019,140000,1.23773E+12
10/06/2019,143000,1.23773E+12
11/06/2019,143500,1.23773E+12
12/06/2019,141000,1.23773E+12
13/06/2019,141000,1.23773E+12
14/06/2019,140500,1.23773E+12
17/06/2019,140000,1.23773E+12
18/06/2019,141000,1.23773E+12
19/06/2019,140000,1.23773E+12
20/06/2019,140500,1.23773E+12
21/06/2019,140500,1.23773E+12
24/06/2019,142500,1.23773E+12
25/06/2019,141500,1.23773E+12
26/06/2019,141500,1.23773E+12
27/06/2019,140500,1.23773E+12
28/06/2019,140000,1.23773E+12
01/07/2019,141000,3.7852E+11
02/07/2019,137000,3.7852E+11
03/07/2019,136000,3.7852E+11
04/07/2019,139000,3.7852E+11
05/07/2019,141500,3.7852E+11
08/07/2019,138500,3.7852E+11
09/07/2019,137500,3.7852E+11
10/07/2019,137000,3.7852E+11
11/07/2019,139000,3.7852E+11
12/07/2019,139500,3.7852E+11
15/07/2019,138000,3.7852E+11
16/07/2019,133000,3.7852E+11
17/07/2019,133500,3.7852E+11
18/07/2019,134000,3.7852E+11
19/07/2019,134500,3.7852E+11
22/07/2019,133000,3.7852E+11
23/07/2019,132000,3.7852E+11
24/07/2019,132500,3.7852E+11
25/07/2019,131500,3.7852E+11
26/07/2019,130500,3.7852E+11
29/07/2019,128000,3.7852E+11
30/07/2019,128000,3.7852E+11
31/07/2019,126500,3.7852E+11
01/08/2019,125500,3.7852E+11
02/08/2019,127500,3.7852E+11
05/08/2019,127500,3.7852E+11
06/08/2019,126000,3.7852E+11
07/08/2019,127000,3.7852E+11
08/08/2019,130000,3.7852E+11
09/08/2019,132500,3.7852E+11
