date,close,operating_income
21/11/2022,573000,2.37405E+11
22/11/2022,571000,2.37405E+11
23/11/2022,561000,2.37405E+11
24/11/2022,568000,2.37405E+11
25/11/2022,571000,2.37405E+11
28/11/2022,562000,2.37405E+11
29/11/2022,567000,2.37405E+11
30/11/2022,587000,2.37405E+11
01/12/2022,585000,2.37405E+11
02/12/2022,584000,2.37405E+11
05/12/2022,562000,2.37405E+11
06/12/2022,559000,2.37405E+11
07/12/2022,563000,2.37405E+11
08/12/2022,531000,2.37405E+11
09/12/2022,515000,2.37405E+11
12/12/2022,502000,2.37405E+11
13/12/2022,496500,2.37405E+11
14/12/2022,498500,2.37405E+11
15/12/2022,486000,2.37405E+11
16/12/2022,485500,2.37405E+11
19/12/2022,482000,2.37405E+11
20/12/2022,487500,2.37405E+11
21/12/2022,477000,2.37405E+11
22/12/2022,471500,2.37405E+11
23/12/2022,455500,2.37405E+11
26/12/2022,457500,2.37405E+11
27/12/2022,457000,2.37405E+11
28/12/2022,436500,2.37405E+11
29/12/2022,435500,2.37405E+11
02/01/2023,446000,5.32872E+11
03/01/2023,440500,5.32872E+11
04/01/2023,443000,5.32872E+11
05/01/2023,433500,5.32872E+11
06/01/2023,444000,5.32872E+11
09/01/2023,464000,5.32872E+11
10/01/2023,473500,5.32872E+11
11/01/2023,474500,5.32872E+11
12/01/2023,478000,5.32872E+11
13/01/2023,478000,5.32872E+11
16/01/2023,480500,5.32872E+11
17/01/2023,458000,5.32872E+11
18/01/2023,458000,5.32872E+11
19/01/2023,456000,5.32872E+11
20/01/2023,469500,5.32872E+11
25/01/2023,484000,5.32872E+11
26/01/2023,517000,5.32872E+11
27/01/2023,506000,5.32872E+11
30/01/2023,510000,5.32872E+11
31/01/2023,521000,5.32872E+11
01/02/2023,522000,5.32872E+11
02/02/2023,533000,5.32872E+11
03/02/2023,535000,5.32872E+11
06/02/2023,525000,5.32872E+11
07/02/2023,542000,5.32872E+11
08/02/2023,546000,5.32872E+11
09/02/2023,550000,5.32872E+11
10/02/2023,542000,5.32872E+11
13/02/2023,522000,5.32872E+11
14/02/2023,525000,5.32872E+11
15/02/2023,527000,5.32872E+11
16/02/2023,549000,5.32872E+11
17/02/2023,533000,5.32872E+11
20/02/2023,516000,5.32872E+11
21/02/2023,520000,5.32872E+11
22/02/2023,508000,5.32872E+11
23/02/2023,507000,5.32872E+11
24/02/2023,511000,5.32872E+11
27/02/2023,508000,5.32872E+11
28/02/2023,523000,5.32872E+11
02/03/2023,535000,5.32872E+11
03/03/2023,538000,5.32872E+11
06/03/2023,547000,5.32872E+11
07/03/2023,566000,5.32872E+11
08/03/2023,562000,5.32872E+11
09/03/2023,549000,5.32872E+11
10/03/2023,551000,5.32872E+11
13/03/2023,563000,5.32872E+11
14/03/2023,548000,5.32872E+11
15/03/2023,565000,5.32872E+11
16/03/2023,576000,5.32872E+11
17/03/2023,553000,5.32872E+11
20/03/2023,544000,5.32872E+11
21/03/2023,546000,5.32872E+11
22/03/2023,573000,5.32872E+11
23/03/2023,575000,5.32872E+11
24/03/2023,569000,5.32872E+11
27/03/2023,574000,5.32872E+11
28/03/2023,577000,5.32872E+11
29/03/2023,583000,5.32872E+11
30/03/2023,588000,5.32872E+11
31/03/2023,584000,5.32872E+11
03/04/2023,586000,3.49683E+11
04/04/2023,575000,3.49683E+11
05/04/2023,588000,3.49683E+11
06/04/2023,580000,3.49683E+11
07/04/2023,580000,3.49683E+11
10/04/2023,596000,3.49683E+11
11/04/2023,610000,3.49683E+11
12/04/2023,590000,3.49683E+11
13/04/2023,599000,3.49683E+11
14/04/2023,594000,3.49683E+11
17/04/2023,591000,3.49683E+11
18/04/2023,592000,3.49683E+11
19/04/2023,582000,3.49683E+11
20/04/2023,580000,3.49683E+11
21/04/2023,572000,3.49683E+11
24/04/2023,566000,3.49683E+11
25/04/2023,551000,3.49683E+11
26/04/2023,567000,3.49683E+11
27/04/2023,587000,3.49683E+11
28/04/2023,581000,3.49683E+11
02/05/2023,591000,3.49683E+11
03/05/2023,567000,3.49683E+11
04/05/2023,564000,3.49683E+11
08/05/2023,558000,3.49683E+11
09/05/2023,563000,3.49683E+11
10/05/2023,566000,3.49683E+11
11/05/2023,553000,3.49683E+11
12/05/2023,547000,3.49683E+11
15/05/2023,545000,3.49683E+11
16/05/2023,540000,3.49683E+11
17/05/2023,560000,3.49683E+11
18/05/2023,562000,3.49683E+11
19/05/2023,552000,3.49683E+11
22/05/2023,560000,3.49683E+11
23/05/2023,574000,3.49683E+11
24/05/2023,585000,3.49683E+11
25/05/2023,583000,3.49683E+11
26/05/2023,578000,3.49683E+11
30/05/2023,580000,3.49683E+11
31/05/2023,599000,3.49683E+11
01/06/2023,584000,3.49683E+11
02/06/2023,588000,3.49683E+11
05/06/2023,594000,3.49683E+11
07/06/2023,604000,3.49683E+11
08/06/2023,591000,3.49683E+11
09/06/2023,609000,3.49683E+11
12/06/2023,612000,3.49683E+11
13/06/2023,607000,3.49683E+11
14/06/2023,589000,3.49683E+11
15/06/2023,585000,3.49683E+11
16/06/2023,588000,3.49683E+11
19/06/2023,561000,3.49683E+11
20/06/2023,561000,3.49683E+11
21/06/2023,558000,3.49683E+11
22/06/2023,569000,3.49683E+11
23/06/2023,563000,3.49683E+11
26/06/2023,564000,3.49683E+11
27/06/2023,561000,3.49683E+11
28/06/2023,547000,3.49683E+11
29/06/2023,550000,3.49683E+11
30/06/2023,553000,3.49683E+11
03/07/2023,573000,5.15662E+11
04/07/2023,569000,5.15662E+11
05/07/2023,567000,5.15662E+11
06/07/2023,565000,5.15662E+11
07/07/2023,562000,5.15662E+11
10/07/2023,550000,5.15662E+11
11/07/2023,550000,5.15662E+11
12/07/2023,534000,5.15662E+11
13/07/2023,542000,5.15662E+11
14/07/2023,542000,5.15662E+11
17/07/2023,538000,5.15662E+11
18/07/2023,549000,5.15662E+11
19/07/2023,560000,5.15662E+11
20/07/2023,556000,5.15662E+11
21/07/2023,569000,5.15662E+11
24/07/2023,597000,5.15662E+11
25/07/2023,594000,5.15662E+11
26/07/2023,580000,5.15662E+11
27/07/2023,540000,5.15662E+11
28/07/2023,542000,5.15662E+11
31/07/2023,560000,5.15662E+11
01/08/2023,557000,5.15662E+11
02/08/2023,544000,5.15662E+11
03/08/2023,543000,5.15662E+11
04/08/2023,540000,5.15662E+11
07/08/2023,514000,5.15662E+11
08/08/2023,525000,5.15662E+11
09/08/2023,553000,5.15662E+11
10/08/2023,556000,5.15662E+11
11/08/2023,547000,5.15662E+11
14/08/2023,542000,5.15662E+11
16/08/2023,526000,5.15662E+11
17/08/2023,540000,5.15662E+11
18/08/2023,529000,5.15662E+11
21/08/2023,526000,5.15662E+11
22/08/2023,539000,5.15662E+11
23/08/2023,525000,5.15662E+11
24/08/2023,535000,5.15662E+11
25/08/2023,546000,5.15662E+11
28/08/2023,553000,5.15662E+11
29/08/2023,552000,5.15662E+11
30/08/2023,553000,5.15662E+11
31/08/2023,544000,5.15662E+11
01/09/2023,522000,5.15662E+11
04/09/2023,530000,5.15662E+11
05/09/2023,536000,5.15662E+11
06/09/2023,527000,5.15662E+11
07/09/2023,517000,5.15662E+11
08/09/2023,509000,5.15662E+11
11/09/2023,508000,5.15662E+11
12/09/2023,499500,5.15662E+11
13/09/2023,494500,5.15662E+11
14/09/2023,508000,5.15662E+11
15/09/2023,514000,5.15662E+11
18/09/2023,507000,5.15662E+11
19/09/2023,496500,5.15662E+11
20/09/2023,499500,5.15662E+11
21/09/2023,487000,5.15662E+11
22/09/2023,491000,5.15662E+11
25/09/2023,476000,5.15662E+11
26/09/2023,475500,5.15662E+11
27/09/2023,476500,5.15662E+11
04/10/2023,456000,88143000000
05/10/2023,467500,88143000000
06/10/2023,464000,88143000000
10/10/2023,458500,88143000000
11/10/2023,492000,88143000000
12/10/2023,493500,88143000000
13/10/2023,484000,88143000000
16/10/2023,474000,88143000000
17/10/2023,475000,88143000000
18/10/2023,465000,88143000000
19/10/2023,452500,88143000000
20/10/2023,436500,88143000000
23/10/2023,436500,88143000000
24/10/2023,448500,88143000000
25/10/2023,409500,88143000000
26/10/2023,399500,88143000000
27/10/2023,400000,88143000000
30/10/2023,405000,88143000000
31/10/2023,385500,88143000000
01/11/2023,377500,88143000000
02/11/2023,391500,88143000000
03/11/2023,402000,88143000000
06/11/2023,493500,88143000000
07/11/2023,443000,88143000000
08/11/2023,437500,88143000000
09/11/2023,429000,88143000000
10/11/2023,411000,88143000000
13/11/2023,415500,88143000000
14/11/2023,437000,88143000000
15/11/2023,451500,88143000000
16/11/2023,442500,88143000000
17/11/2023,432000,88143000000
20/11/2023,444000,88143000000
21/11/2023,447000,88143000000
22/11/2023,442000,88143000000
23/11/2023,448500,88143000000
24/11/2023,442500,88143000000
27/11/2023,434500,88143000000
28/11/2023,435000,88143000000
29/11/2023,447000,88143000000
30/11/2023,454500,88143000000
01/12/2023,428500,88143000000
04/12/2023,430000,88143000000
05/12/2023,430000,88143000000
06/12/2023,424500,88143000000
07/12/2023,426500,88143000000
08/12/2023,430500,88143000000
11/12/2023,428500,88143000000
12/12/2023,424500,88143000000
13/12/2023,410000,88143000000
14/12/2023,422500,88143000000
15/12/2023,422000,88143000000
18/12/2023,422000,88143000000
19/12/2023,426000,88143000000
20/12/2023,432500,88143000000
21/12/2023,423000,88143000000
22/12/2023,419500,88143000000
26/12/2023,415500,88143000000
27/12/2023,421000,88143000000
28/12/2023,427500,88143000000
02/01/2024,429500,-31617000000
03/01/2024,416000,-31617000000
04/01/2024,419000,-31617000000
05/01/2024,416000,-31617000000
08/01/2024,415000,-31617000000
09/01/2024,417500,-31617000000
10/01/2024,410500,-31617000000
11/01/2024,415500,-31617000000
12/01/2024,413000,-31617000000
15/01/2024,399500,-31617000000
16/01/2024,400500,-31617000000
17/01/2024,390000,-31617000000
18/01/2024,390500,-31617000000
19/01/2024,383500,-31617000000
22/01/2024,372000,-31617000000
23/01/2024,373500,-31617000000
24/01/2024,380500,-31617000000
25/01/2024,368000,-31617000000
26/01/2024,381000,-31617000000
29/01/2024,377500,-31617000000
30/01/2024,375000,-31617000000
31/01/2024,381000,-31617000000
01/02/2024,381500,-31617000000
02/02/2024,387500,-31617000000
05/02/2024,389000,-31617000000
06/02/2024,377000,-31617000000
07/02/2024,386000,-31617000000
08/02/2024,394000,-31617000000
13/02/2024,393500,-31617000000
14/02/2024,388000,-31617000000
15/02/2024,395500,-31617000000
16/02/2024,410000,-31617000000
19/02/2024,397500,-31617000000
20/02/2024,404000,-31617000000
21/02/2024,407000,-31617000000
22/02/2024,408500,-31617000000
23/02/2024,402000,-31617000000
26/02/2024,409500,-31617000000
27/02/2024,403500,-31617000000
28/02/2024,400500,-31617000000
29/02/2024,401500,-31617000000
04/03/2024,398500,-31617000000
05/03/2024,387500,-31617000000
06/03/2024,387000,-31617000000
07/03/2024,399500,-31617000000
08/03/2024,402500,-31617000000
11/03/2024,400500,-31617000000
12/03/2024,419500,-31617000000
13/03/2024,418500,-31617000000
14/03/2024,416000,-31617000000
15/03/2024,398500,-31617000000
18/03/2024,407500,-31617000000
19/03/2024,403000,-31617000000
20/03/2024,407500,-31617000000
21/03/2024,413500,-31617000000
22/03/2024,413500,-31617000000
25/03/2024,414500,-31617000000
26/03/2024,406000,-31617000000
27/03/2024,409000,-31617000000
28/03/2024,401500,-31617000000
29/03/2024,395000,-31617000000
01/04/2024,395500,-2.52475E+11
02/04/2024,393000,-2.52475E+11
03/04/2024,376000,-2.52475E+11
04/04/2024,379500,-2.52475E+11
05/04/2024,376000,-2.52475E+11
08/04/2024,373000,-2.52475E+11
09/04/2024,374000,-2.52475E+11
11/04/2024,380000,-2.52475E+11
12/04/2024,371500,-2.52475E+11
15/04/2024,373000,-2.52475E+11
16/04/2024,366000,-2.52475E+11
17/04/2024,364500,-2.52475E+11
18/04/2024,377000,-2.52475E+11
19/04/2024,367000,-2.52475E+11
22/04/2024,378500,-2.52475E+11
23/04/2024,370000,-2.52475E+11
24/04/2024,385000,-2.52475E+11
25/04/2024,372500,-2.52475E+11
26/04/2024,372000,-2.52475E+11
29/04/2024,378500,-2.52475E+11
30/04/2024,389000,-2.52475E+11
02/05/2024,389000,-2.52475E+11
03/05/2024,391000,-2.52475E+11
07/05/2024,391500,-2.52475E+11
08/05/2024,393000,-2.52475E+11
09/05/2024,388500,-2.52475E+11
10/05/2024,383500,-2.52475E+11
13/05/2024,381500,-2.52475E+11
14/05/2024,385500,-2.52475E+11
16/05/2024,381500,-2.52475E+11
17/05/2024,376500,-2.52475E+11
20/05/2024,372000,-2.52475E+11
21/05/2024,364500,-2.52475E+11
22/05/2024,364000,-2.52475E+11
23/05/2024,362000,-2.52475E+11
24/05/2024,356000,-2.52475E+11
27/05/2024,364500,-2.52475E+11
28/05/2024,360000,-2.52475E+11
29/05/2024,342000,-2.52475E+11
30/05/2024,328000,-2.52475E+11
31/05/2024,331000,-2.52475E+11
03/06/2024,332000,-2.52475E+11
04/06/2024,336500,-2.52475E+11
05/06/2024,351500,-2.52475E+11
07/06/2024,359000,-2.52475E+11
10/06/2024,353000,-2.52475E+11
11/06/2024,356500,-2.52475E+11
12/06/2024,351500,-2.52475E+11
13/06/2024,363000,-2.52475E+11
14/06/2024,349000,-2.52475E+11
17/06/2024,336500,-2.52475E+11
18/06/2024,331000,-2.52475E+11
19/06/2024,343000,-2.52475E+11
20/06/2024,340000,-2.52475E+11
21/06/2024,333000,-2.52475E+11
24/06/2024,331000,-2.52475E+11
25/06/2024,331000,-2.52475E+11
26/06/2024,331000,-2.52475E+11
27/06/2024,328000,-2.52475E+11
28/06/2024,326500,-2.52475E+11
01/07/2024,347000,-17715000000
02/07/2024,343500,-17715000000
03/07/2024,358000,-17715000000
04/07/2024,359000,-17715000000
05/07/2024,357500,-17715000000
08/07/2024,358500,-17715000000
09/07/2024,363000,-17715000000
10/07/2024,362000,-17715000000
11/07/2024,375000,-17715000000
12/07/2024,373000,-17715000000
15/07/2024,358500,-17715000000
16/07/2024,346500,-17715000000
17/07/2024,336500,-17715000000
18/07/2024,335000,-17715000000
19/07/2024,345500,-17715000000
22/07/2024,328500,-17715000000
23/07/2024,326000,-17715000000
24/07/2024,321500,-17715000000
25/07/2024,332500,-17715000000
26/07/2024,325000,-17715000000
29/07/2024,329500,-17715000000
30/07/2024,333000,-17715000000
31/07/2024,324000,-17715000000
01/08/2024,333500,-17715000000
02/08/2024,336000,-17715000000
05/08/2024,322000,-17715000000
06/08/2024,337000,-17715000000
07/08/2024,324500,-17715000000
08/08/2024,321000,-17715000000
09/08/2024,322000,-17715000000
12/08/2024,328500,-17715000000
13/08/2024,329500,-17715000000
14/08/2024,337000,-17715000000
16/08/2024,336500,-17715000000
19/08/2024,329500,-17715000000
20/08/2024,330000,-17715000000
21/08/2024,350000,-17715000000
22/08/2024,363000,-17715000000
23/08/2024,359000,-17715000000
26/08/2024,378000,-17715000000
27/08/2024,376500,-17715000000
28/08/2024,368500,-17715000000
29/08/2024,391000,-17715000000
30/08/2024,388000,-17715000000
02/09/2024,412000,-17715000000
03/09/2024,411000,-17715000000
04/09/2024,399500,-17715000000
05/09/2024,410000,-17715000000
06/09/2024,395000,-17715000000
09/09/2024,399500,-17715000000
10/09/2024,379500,-17715000000
11/09/2024,399000,-17715000000
12/09/2024,414000,-17715000000
13/09/2024,399500,-17715000000
19/09/2024,391500,-17715000000
20/09/2024,393500,-17715000000
23/09/2024,397000,-17715000000
24/09/2024,413000,-17715000000
25/09/2024,413500,-17715000000
26/09/2024,413500,-17715000000
27/09/2024,414500,-17715000000
30/09/2024,414500,-17715000000
02/10/2024,408500,-6.02826E+11
04/10/2024,403500,-6.02826E+11
07/10/2024,420000,-6.02826E+11
08/10/2024,436500,-6.02826E+11
10/10/2024,427000,-6.02826E+11
11/10/2024,411000,-6.02826E+11
14/10/2024,406000,-6.02826E+11
15/10/2024,403500,-6.02826E+11
16/10/2024,404500,-6.02826E+11
17/10/2024,397000,-6.02826E+11
18/10/2024,388500,-6.02826E+11
21/10/2024,389500,-6.02826E+11
22/10/2024,381500,-6.02826E+11
23/10/2024,403000,-6.02826E+11
24/10/2024,406500,-6.02826E+11
25/10/2024,407000,-6.02826E+11
28/10/2024,416500,-6.02826E+11
29/10/2024,409000,-6.02826E+11
30/10/2024,411500,-6.02826E+11
31/10/2024,407500,-6.02826E+11
01/11/2024,412500,-6.02826E+11
04/11/2024,426000,-6.02826E+11
05/11/2024,420000,-6.02826E+11
06/11/2024,390500,-6.02826E+11
07/11/2024,386000,-6.02826E+11
08/11/2024,398500,-6.02826E+11
11/11/2024,416000,-6.02826E+11
12/11/2024,427000,-6.02826E+11
13/11/2024,412000,-6.02826E+11
14/11/2024,422000,-6.02826E+11
15/11/2024,371000,-6.02826E+11
18/11/2024,383500,-6.02826E+11
19/11/2024,393500,-6.02826E+11
20/11/2024,400500,-6.02826E+11
21/11/2024,400500,-6.02826E+11
22/11/2024,405000,-6.02826E+11
25/11/2024,419500,-6.02826E+11
26/11/2024,406000,-6.02826E+11
27/11/2024,400500,-6.02826E+11
28/11/2024,402500,-6.02826E+11
29/11/2024,381500,-6.02826E+11
02/12/2024,391500,-6.02826E+11
03/12/2024,397000,-6.02826E+11
04/12/2024,389000,-6.02826E+11
05/12/2024,382000,-6.02826E+11
06/12/2024,390500,-6.02826E+11
09/12/2024,387500,-6.02826E+11
10/12/2024,385000,-6.02826E+11
11/12/2024,378000,-6.02826E+11
12/12/2024,404500,-6.02826E+11
13/12/2024,400000,-6.02826E+11
16/12/2024,398000,-6.02826E+11
17/12/2024,382500,-6.02826E+11
18/12/2024,381500,-6.02826E+11
19/12/2024,372000,-6.02826E+11
20/12/2024,357500,-6.02826E+11
23/12/2024,359000,-6.02826E+11
24/12/2024,350000,-6.02826E+11
26/12/2024,344500,-6.02826E+11
27/12/2024,348000,-6.02826E+11
30/12/2024,348000,-6.02826E+11
02/01/2025,346000,-83043000000
03/01/2025,356000,-83043000000
06/01/2025,361500,-83043000000
07/01/2025,365500,-83043000000
08/01/2025,373500,-83043000000
09/01/2025,358500,-83043000000
10/01/2025,348500,-83043000000
13/01/2025,347500,-83043000000
14/01/2025,358000,-83043000000
15/01/2025,351500,-83043000000
16/01/2025,352000,-83043000000
17/01/2025,350500,-83043000000
20/01/2025,370500,-83043000000
21/01/2025,354500,-83043000000
22/01/2025,360000,-83043000000
23/01/2025,353500,-83043000000
24/01/2025,353500,-83043000000
31/01/2025,352000,-83043000000
03/02/2025,336500,-83043000000
04/02/2025,333000,-83043000000
05/02/2025,345000,-83043000000
06/02/2025,342000,-83043000000
07/02/2025,336000,-83043000000
10/02/2025,346500,-83043000000
11/02/2025,343000,-83043000000
12/02/2025,338500,-83043000000
13/02/2025,358000,-83043000000
14/02/2025,353000,-83043000000
17/02/2025,353500,-83043000000
18/02/2025,350500,-83043000000
19/02/2025,366000,-83043000000
20/02/2025,376500,-83043000000
21/02/2025,378500,-83043000000
24/02/2025,385500,-83043000000
25/02/2025,373500,-83043000000
26/02/2025,374000,-83043000000
27/02/2025,370500,-83043000000
28/02/2025,352000,-83043000000
04/03/2025,332000,-83043000000
05/03/2025,334000,-83043000000
06/03/2025,334000,-83043000000
07/03/2025,339000,-83043000000
10/03/2025,349500,-83043000000
11/03/2025,341000,-83043000000
12/03/2025,348500,-83043000000
13/03/2025,340500,-83043000000
14/03/2025,326500,-83043000000
17/03/2025,325000,-83043000000
18/03/2025,325000,-83043000000
19/03/2025,330500,-83043000000
20/03/2025,334500,-83043000000
21/03/2025,329000,-83043000000
24/03/2025,331500,-83043000000
25/03/2025,335500,-83043000000
26/03/2025,360000,-83043000000
27/03/2025,356500,-83043000000
28/03/2025,356000,-83043000000
31/03/2025,334500,-83043000000
01/04/2025,328000,1398000000
02/04/2025,329000,1398000000
03/04/2025,315000,1398000000
04/04/2025,329000,1398000000
07/04/2025,323000,1398000000
08/04/2025,318000,1398000000
09/04/2025,314000,1398000000
10/04/2025,349500,1398000000
11/04/2025,335500,1398000000
14/04/2025,343000,1398000000
15/04/2025,345000,1398000000
16/04/2025,343000,1398000000
17/04/2025,342500,1398000000
18/04/2025,338000,1398000000
21/04/2025,332500,1398000000
22/04/2025,332000,1398000000
23/04/2025,349000,1398000000
24/04/2025,341500,1398000000
25/04/2025,343500,1398000000
28/04/2025,346000,1398000000
29/04/2025,350000,1398000000
30/04/2025,324500,1398000000
02/05/2025,320500,1398000000
07/05/2025,322500,1398000000
08/05/2025,327500,1398000000
09/05/2025,318000,1398000000
12/05/2025,321500,1398000000
13/05/2025,312000,1398000000
14/05/2025,313500,1398000000
15/05/2025,307000,1398000000
