date,close,operating_income
05/06/2013,3464,1473720000
07/06/2013,3981,1473720000
10/06/2013,4296,1473720000
11/06/2013,4063,1473720000
12/06/2013,3560,1473720000
13/06/2013,3478,1473720000
14/06/2013,3565,1473720000
17/06/2013,3592,1473720000
18/06/2013,3583,1473720000
19/06/2013,3482,1473720000
20/06/2013,3492,1473720000
21/06/2013,3533,1473720000
24/06/2013,3181,1473720000
25/06/2013,2769,1473720000
26/06/2013,2971,1473720000
27/06/2013,3039,1473720000
28/06/2013,3057,1473720000
01/07/2013,3080,893640000
02/07/2013,3053,893640000
03/07/2013,2957,893640000
04/07/2013,3400,893640000
05/07/2013,3409,893640000
08/07/2013,3341,893640000
09/07/2013,3473,893640000
10/07/2013,3322,893640000
11/07/2013,3428,893640000
12/07/2013,3478,893640000
15/07/2013,3405,893640000
16/07/2013,3487,893640000
17/07/2013,3414,893640000
18/07/2013,3309,893640000
19/07/2013,3409,893640000
22/07/2013,3382,893640000
23/07/2013,3423,893640000
24/07/2013,3583,893640000
25/07/2013,3377,893640000
26/07/2013,3153,893640000
29/07/2013,3195,893640000
30/07/2013,3167,893640000
31/07/2013,3176,893640000
01/08/2013,3245,893640000
02/08/2013,3263,893640000
05/08/2013,3117,893640000
06/08/2013,3158,893640000
07/08/2013,3012,893640000
08/08/2013,3460,893640000
09/08/2013,3528,893640000
12/08/2013,3542,893640000
13/08/2013,3656,893640000
14/08/2013,3505,893640000
16/08/2013,3300,893640000
19/08/2013,3172,893640000
20/08/2013,2971,893640000
21/08/2013,2989,893640000
22/08/2013,3007,893640000
23/08/2013,3039,893640000
26/08/2013,2989,893640000
27/08/2013,2966,893640000
28/08/2013,2792,893640000
29/08/2013,2806,893640000
30/08/2013,2833,893640000
02/09/2013,2920,893640000
03/09/2013,2865,893640000
04/09/2013,3012,893640000
05/09/2013,3044,893640000
06/09/2013,3048,893640000
09/09/2013,2971,893640000
10/09/2013,2989,893640000
11/09/2013,2989,893640000
12/09/2013,2911,893640000
13/09/2013,2893,893640000
16/09/2013,2870,893640000
17/09/2013,2902,893640000
23/09/2013,2788,893640000
24/09/2013,2769,893640000
25/09/2013,2742,893640000
26/09/2013,2742,893640000
27/09/2013,2884,893640000
30/09/2013,2792,893640000
01/10/2013,2833,1962290000
02/10/2013,2929,1962290000
04/10/2013,3003,1962290000
07/10/2013,2952,1962290000
08/10/2013,2925,1962290000
10/10/2013,2888,1962290000
11/10/2013,2893,1962290000
14/10/2013,2861,1962290000
15/10/2013,2852,1962290000
16/10/2013,2888,1962290000
17/10/2013,2833,1962290000
18/10/2013,2833,1962290000
21/10/2013,2829,1962290000
22/10/2013,2824,1962290000
23/10/2013,2856,1962290000
24/10/2013,2852,1962290000
25/10/2013,2870,1962290000
28/10/2013,2865,1962290000
29/10/2013,2902,1962290000
30/10/2013,2888,1962290000
31/10/2013,2843,1962290000
01/11/2013,2833,1962290000
04/11/2013,2925,1962290000
05/11/2013,2925,1962290000
06/11/2013,2957,1962290000
07/11/2013,3062,1962290000
08/11/2013,3071,1962290000
11/11/2013,3409,1962290000
12/11/2013,3441,1962290000
13/11/2013,3208,1962290000
14/11/2013,3153,1962290000
15/11/2013,3016,1962290000
18/11/2013,2939,1962290000
19/11/2013,2934,1962290000
20/11/2013,3007,1962290000
21/11/2013,2888,1962290000
22/11/2013,2893,1962290000
25/11/2013,2948,1962290000
26/11/2013,2943,1962290000
27/11/2013,2907,1962290000
28/11/2013,2920,1962290000
29/11/2013,2907,1962290000
02/12/2013,2861,1962290000
03/12/2013,2847,1962290000
04/12/2013,2737,1962290000
05/12/2013,2801,1962290000
06/12/2013,2824,1962290000
09/12/2013,2865,1962290000
10/12/2013,2843,1962290000
11/12/2013,2769,1962290000
12/12/2013,2756,1962290000
13/12/2013,2865,1962290000
16/12/2013,2820,1962290000
17/12/2013,2779,1962290000
18/12/2013,2792,1962290000
19/12/2013,2783,1962290000
20/12/2013,2779,1962290000
23/12/2013,2806,1962290000
24/12/2013,2861,1962290000
26/12/2013,2893,1962290000
27/12/2013,2865,1962290000
30/12/2013,2820,1962290000
02/01/2014,2847,1027940000
03/01/2014,2911,1027940000
06/01/2014,2925,1027940000
07/01/2014,3099,1027940000
08/01/2014,3094,1027940000
09/01/2014,2879,1027940000
10/01/2014,2966,1027940000
13/01/2014,2939,1027940000
14/01/2014,2993,1027940000
15/01/2014,2943,1027940000
16/01/2014,2971,1027940000
17/01/2014,2966,1027940000
20/01/2014,3035,1027940000
21/01/2014,3044,1027940000
22/01/2014,3012,1027940000
23/01/2014,2961,1027940000
24/01/2014,3085,1027940000
27/01/2014,3272,1027940000
28/01/2014,3094,1027940000
29/01/2014,3103,1027940000
03/02/2014,3185,1027940000
04/02/2014,3085,1027940000
05/02/2014,3057,1027940000
06/02/2014,3135,1027940000
07/02/2014,3099,1027940000
10/02/2014,3071,1027940000
11/02/2014,3167,1027940000
12/02/2014,3263,1027940000
13/02/2014,3163,1027940000
14/02/2014,3217,1027940000
17/02/2014,3185,1027940000
18/02/2014,3199,1027940000
19/02/2014,3190,1027940000
20/02/2014,3067,1027940000
21/02/2014,3035,1027940000
24/02/2014,3030,1027940000
25/02/2014,2998,1027940000
26/02/2014,2989,1027940000
27/02/2014,3012,1027940000
28/02/2014,3062,1027940000
03/03/2014,3030,1027940000
04/03/2014,3062,1027940000
05/03/2014,3099,1027940000
06/03/2014,3108,1027940000
07/03/2014,3117,1027940000
10/03/2014,3062,1027940000
11/03/2014,3080,1027940000
12/03/2014,3039,1027940000
13/03/2014,3080,1027940000
14/03/2014,3062,1027940000
17/03/2014,3067,1027940000
18/03/2014,3144,1027940000
19/03/2014,3112,1027940000
20/03/2014,3112,1027940000
21/03/2014,3167,1027940000
24/03/2014,3226,1027940000
25/03/2014,3172,1027940000
26/03/2014,3131,1027940000
27/03/2014,3131,1027940000
28/03/2014,3163,1027940000
31/03/2014,3099,1027940000
01/04/2014,3126,1926670000
02/04/2014,3135,1926670000
03/04/2014,3131,1926670000
04/04/2014,3117,1926670000
07/04/2014,3076,1926670000
08/04/2014,3025,1926670000
09/04/2014,3039,1926670000
10/04/2014,3085,1926670000
11/04/2014,3112,1926670000
14/04/2014,3144,1926670000
15/04/2014,3144,1926670000
16/04/2014,3135,1926670000
17/04/2014,3135,1926670000
18/04/2014,3167,1926670000
21/04/2014,3153,1926670000
22/04/2014,3167,1926670000
23/04/2014,3108,1926670000
24/04/2014,3126,1926670000
25/04/2014,3099,1926670000
28/04/2014,3076,1926670000
29/04/2014,3076,1926670000
30/04/2014,3094,1926670000
02/05/2014,3089,1926670000
07/05/2014,3085,1926670000
08/05/2014,3053,1926670000
09/05/2014,3053,1926670000
12/05/2014,3048,1926670000
13/05/2014,3080,1926670000
14/05/2014,3076,1926670000
15/05/2014,3172,1926670000
16/05/2014,3231,1926670000
19/05/2014,3290,1926670000
20/05/2014,3313,1926670000
21/05/2014,3318,1926670000
22/05/2014,3322,1926670000
23/05/2014,3409,1926670000
26/05/2014,3409,1926670000
27/05/2014,3437,1926670000
28/05/2014,3565,1926670000
29/05/2014,3514,1926670000
30/05/2014,3501,1926670000
02/06/2014,3350,1926670000
03/06/2014,3409,1926670000
05/06/2014,3386,1926670000
09/06/2014,3446,1926670000
10/06/2014,3542,1926670000
11/06/2014,3524,1926670000
12/06/2014,3437,1926670000
13/06/2014,3437,1926670000
16/06/2014,3510,1926670000
17/06/2014,3551,1926670000
18/06/2014,3546,1926670000
19/06/2014,3569,1926670000
20/06/2014,3583,1926670000
23/06/2014,3478,1926670000
24/06/2014,3592,1926670000
25/06/2014,3610,1926670000
26/06/2014,3656,1926670000
27/06/2014,3624,1926670000
30/06/2014,3652,1926670000
01/07/2014,3670,601410000
02/07/2014,3661,601410000
03/07/2014,3638,601410000
04/07/2014,3546,601410000
07/07/2014,3565,601410000
08/07/2014,3565,601410000
09/07/2014,3606,601410000
10/07/2014,3610,601410000
11/07/2014,3638,601410000
14/07/2014,3930,601410000
15/07/2014,3903,601410000
16/07/2014,3917,601410000
17/07/2014,3894,601410000
18/07/2014,3848,601410000
21/07/2014,3875,601410000
22/07/2014,3798,601410000
23/07/2014,3720,601410000
24/07/2014,3725,601410000
25/07/2014,3615,601410000
28/07/2014,3514,601410000
29/07/2014,3556,601410000
30/07/2014,3606,601410000
31/07/2014,3624,601410000
01/08/2014,3747,601410000
04/08/2014,3798,601410000
05/08/2014,3789,601410000
06/08/2014,3839,601410000
07/08/2014,3825,601410000
08/08/2014,3693,601410000
11/08/2014,3757,601410000
12/08/2014,3706,601410000
13/08/2014,3752,601410000
14/08/2014,3738,601410000
18/08/2014,3688,601410000
19/08/2014,3684,601410000
20/08/2014,3674,601410000
21/08/2014,3688,601410000
22/08/2014,3688,601410000
25/08/2014,3231,601410000
26/08/2014,3263,601410000
27/08/2014,3240,601410000
28/08/2014,3281,601410000
29/08/2014,3286,601410000
01/09/2014,3272,601410000
02/09/2014,3290,601410000
03/09/2014,3318,601410000
04/09/2014,3373,601410000
05/09/2014,3460,601410000
11/09/2014,3400,601410000
12/09/2014,3318,601410000
15/09/2014,3300,601410000
16/09/2014,3318,601410000
17/09/2014,3455,601410000
18/09/2014,3460,601410000
19/09/2014,3470,601410000
22/09/2014,3490,601410000
23/09/2014,3455,601410000
24/09/2014,3445,601410000
25/09/2014,3415,601410000
26/09/2014,3420,601410000
29/09/2014,3295,601410000
30/09/2014,3240,601410000
01/10/2014,3265,1622730000
02/10/2014,3290,1622730000
06/10/2014,3650,1622730000
07/10/2014,3315,1622730000
08/10/2014,3305,1622730000
10/10/2014,3210,1622730000
13/10/2014,3190,1622730000
14/10/2014,3180,1622730000
15/10/2014,3265,1622730000
16/10/2014,3215,1622730000
17/10/2014,3275,1622730000
20/10/2014,3245,1622730000
21/10/2014,3225,1622730000
22/10/2014,3180,1622730000
23/10/2014,3280,1622730000
24/10/2014,3290,1622730000
27/10/2014,3305,1622730000
28/10/2014,3310,1622730000
29/10/2014,3230,1622730000
30/10/2014,3230,1622730000
31/10/2014,3165,1622730000
03/11/2014,3035,1622730000
04/11/2014,3050,1622730000
05/11/2014,3065,1622730000
06/11/2014,2965,1622730000
07/11/2014,2965,1622730000
10/11/2014,2980,1622730000
11/11/2014,3005,1622730000
12/11/2014,3050,1622730000
13/11/2014,3025,1622730000
14/11/2014,2980,1622730000
17/11/2014,2970,1622730000
18/11/2014,3015,1622730000
19/11/2014,3010,1622730000
20/11/2014,2985,1622730000
21/11/2014,2980,1622730000
24/11/2014,2910,1622730000
25/11/2014,2830,1622730000
26/11/2014,2825,1622730000
27/11/2014,2845,1622730000
28/11/2014,2855,1622730000
01/12/2014,2815,1622730000
02/12/2014,2760,1622730000
03/12/2014,2780,1622730000
04/12/2014,2830,1622730000
05/12/2014,2820,1622730000
08/12/2014,2845,1622730000
09/12/2014,2820,1622730000
10/12/2014,2765,1622730000
11/12/2014,2780,1622730000
12/12/2014,2785,1622730000
15/12/2014,2795,1622730000
16/12/2014,2795,1622730000
17/12/2014,2860,1622730000
18/12/2014,2820,1622730000
19/12/2014,2880,1622730000
22/12/2014,2880,1622730000
23/12/2014,2870,1622730000
24/12/2014,2885,1622730000
26/12/2014,2910,1622730000
29/12/2014,2935,1622730000
30/12/2014,2965,1622730000
02/01/2015,3010,2410120000
05/01/2015,2995,2410120000
06/01/2015,2930,2410120000
07/01/2015,2935,2410120000
08/01/2015,2985,2410120000
09/01/2015,3005,2410120000
12/01/2015,2910,2410120000
13/01/2015,2880,2410120000
14/01/2015,2910,2410120000
15/01/2015,2920,2410120000
16/01/2015,2900,2410120000
19/01/2015,2930,2410120000
20/01/2015,2930,2410120000
21/01/2015,2975,2410120000
22/01/2015,2975,2410120000
23/01/2015,3010,2410120000
26/01/2015,2920,2410120000
27/01/2015,2890,2410120000
28/01/2015,2910,2410120000
29/01/2015,2910,2410120000
30/01/2015,3000,2410120000
02/02/2015,2930,2410120000
03/02/2015,2930,2410120000
04/02/2015,2925,2410120000
05/02/2015,2950,2410120000
06/02/2015,2950,2410120000
09/02/2015,2950,2410120000
10/02/2015,2970,2410120000
11/02/2015,3000,2410120000
12/02/2015,2970,2410120000
13/02/2015,2925,2410120000
16/02/2015,2935,2410120000
17/02/2015,2960,2410120000
23/02/2015,2970,2410120000
24/02/2015,3000,2410120000
25/02/2015,3000,2410120000
26/02/2015,3065,2410120000
27/02/2015,3060,2410120000
02/03/2015,3060,2410120000
03/03/2015,3140,2410120000
04/03/2015,3120,2410120000
05/03/2015,3115,2410120000
06/03/2015,3115,2410120000
09/03/2015,3070,2410120000
10/03/2015,3050,2410120000
11/03/2015,3035,2410120000
12/03/2015,3050,2410120000
13/03/2015,3065,2410120000
16/03/2015,3080,2410120000
17/03/2015,3075,2410120000
18/03/2015,3065,2410120000
19/03/2015,3110,2410120000
20/03/2015,3135,2410120000
23/03/2015,3135,2410120000
24/03/2015,3160,2410120000
25/03/2015,3170,2410120000
26/03/2015,3115,2410120000
27/03/2015,3105,2410120000
30/03/2015,3135,2410120000
31/03/2015,3125,2410120000
01/04/2015,3130,1331670000
02/04/2015,3340,1331670000
03/04/2015,3460,1331670000
06/04/2015,3450,1331670000
07/04/2015,3430,1331670000
08/04/2015,3545,1331670000
09/04/2015,3610,1331670000
10/04/2015,3570,1331670000
13/04/2015,3515,1331670000
14/04/2015,3545,1331670000
15/04/2015,3570,1331670000
16/04/2015,3520,1331670000
17/04/2015,3600,1331670000
20/04/2015,3655,1331670000
21/04/2015,3650,1331670000
22/04/2015,3570,1331670000
23/04/2015,3460,1331670000
24/04/2015,3600,1331670000
27/04/2015,3650,1331670000
28/04/2015,3780,1331670000
29/04/2015,3755,1331670000
30/04/2015,3810,1331670000
04/05/2015,3645,1331670000
06/05/2015,3650,1331670000
07/05/2015,3650,1331670000
08/05/2015,3900,1331670000
11/05/2015,3900,1331670000
12/05/2015,3885,1331670000
13/05/2015,3980,1331670000
14/05/2015,3970,1331670000
15/05/2015,4035,1331670000
18/05/2015,3920,1331670000
19/05/2015,4020,1331670000
20/05/2015,3990,1331670000
21/05/2015,3945,1331670000
22/05/2015,3910,1331670000
26/05/2015,3845,1331670000
27/05/2015,3925,1331670000
28/05/2015,4020,1331670000
29/05/2015,4045,1331670000
01/06/2015,4090,1331670000
02/06/2015,4090,1331670000
03/06/2015,4040,1331670000
04/06/2015,4040,1331670000
05/06/2015,4005,1331670000
08/06/2015,4350,1331670000
09/06/2015,4360,1331670000
10/06/2015,4320,1331670000
11/06/2015,4325,1331670000
12/06/2015,4295,1331670000
15/06/2015,4305,1331670000
16/06/2015,4610,1331670000
17/06/2015,4615,1331670000
18/06/2015,4700,1331670000
19/06/2015,4700,1331670000
22/06/2015,4895,1331670000
23/06/2015,4900,1331670000
24/06/2015,4895,1331670000
25/06/2015,4580,1331670000
26/06/2015,4620,1331670000
29/06/2015,4455,1331670000
30/06/2015,4735,1331670000
01/07/2015,4695,-578470000
02/07/2015,4695,-578470000
03/07/2015,4715,-578470000
06/07/2015,4560,-578470000
07/07/2015,4285,-578470000
08/07/2015,4420,-578470000
09/07/2015,4320,-578470000
10/07/2015,4340,-578470000
13/07/2015,4390,-578470000
14/07/2015,4650,-578470000
15/07/2015,4580,-578470000
16/07/2015,4690,-578470000
17/07/2015,4680,-578470000
20/07/2015,4600,-578470000
21/07/2015,4605,-578470000
22/07/2015,4535,-578470000
23/07/2015,4630,-578470000
24/07/2015,4670,-578470000
27/07/2015,4595,-578470000
28/07/2015,4580,-578470000
29/07/2015,4485,-578470000
30/07/2015,4150,-578470000
31/07/2015,4155,-578470000
03/08/2015,4095,-578470000
04/08/2015,4245,-578470000
05/08/2015,4400,-578470000
06/08/2015,4405,-578470000
07/08/2015,4480,-578470000
10/08/2015,4235,-578470000
11/08/2015,4165,-578470000
12/08/2015,4045,-578470000
13/08/2015,4030,-578470000
17/08/2015,3915,-578470000
18/08/2015,3555,-578470000
19/08/2015,3350,-578470000
20/08/2015,3200,-578470000
21/08/2015,3050,-578470000
24/08/2015,3335,-578470000
25/08/2015,3275,-578470000
26/08/2015,3400,-578470000
27/08/2015,3380,-578470000
28/08/2015,3585,-578470000
31/08/2015,3555,-578470000
01/09/2015,3605,-578470000
02/09/2015,3560,-578470000
03/09/2015,3570,-578470000
04/09/2015,3425,-578470000
07/09/2015,3350,-578470000
08/09/2015,3270,-578470000
09/09/2015,3350,-578470000
10/09/2015,3380,-578470000
11/09/2015,3390,-578470000
14/09/2015,3370,-578470000
15/09/2015,3335,-578470000
16/09/2015,3430,-578470000
17/09/2015,3415,-578470000
18/09/2015,3465,-578470000
21/09/2015,3405,-578470000
22/09/2015,3410,-578470000
23/09/2015,3325,-578470000
24/09/2015,3350,-578470000
25/09/2015,3340,-578470000
30/09/2015,3340,-578470000
01/10/2015,3415,-8970000
02/10/2015,3480,-8970000
05/10/2015,3560,-8970000
06/10/2015,3510,-8970000
07/10/2015,3515,-8970000
08/10/2015,3515,-8970000
12/10/2015,3580,-8970000
13/10/2015,3575,-8970000
14/10/2015,3555,-8970000
15/10/2015,3585,-8970000
16/10/2015,3610,-8970000
19/10/2015,3555,-8970000
20/10/2015,3550,-8970000
21/10/2015,3490,-8970000
22/10/2015,3415,-8970000
23/10/2015,3400,-8970000
26/10/2015,3425,-8970000
27/10/2015,3430,-8970000
28/10/2015,3395,-8970000
29/10/2015,3375,-8970000
30/10/2015,3335,-8970000
02/11/2015,3315,-8970000
03/11/2015,3310,-8970000
04/11/2015,3295,-8970000
05/11/2015,3360,-8970000
06/11/2015,3190,-8970000
09/11/2015,3105,-8970000
10/11/2015,3040,-8970000
11/11/2015,3050,-8970000
12/11/2015,3115,-8970000
13/11/2015,3025,-8970000
16/11/2015,3010,-8970000
17/11/2015,3040,-8970000
18/11/2015,3050,-8970000
19/11/2015,3045,-8970000
20/11/2015,3245,-8970000
23/11/2015,3160,-8970000
24/11/2015,3170,-8970000
25/11/2015,3190,-8970000
26/11/2015,3180,-8970000
27/11/2015,3205,-8970000
30/11/2015,3180,-8970000
01/12/2015,3165,-8970000
02/12/2015,3150,-8970000
03/12/2015,3145,-8970000
04/12/2015,3170,-8970000
07/12/2015,3170,-8970000
08/12/2015,3090,-8970000
09/12/2015,3075,-8970000
10/12/2015,3025,-8970000
11/12/2015,3045,-8970000
14/12/2015,2900,-8970000
15/12/2015,2880,-8970000
16/12/2015,2920,-8970000
17/12/2015,3000,-8970000
18/12/2015,3045,-8970000
21/12/2015,3010,-8970000
22/12/2015,2960,-8970000
23/12/2015,2990,-8970000
24/12/2015,3030,-8970000
28/12/2015,3055,-8970000
29/12/2015,3050,-8970000
30/12/2015,3010,-8970000
04/01/2016,2945,11530000
05/01/2016,2940,11530000
06/01/2016,2965,11530000
07/01/2016,2840,11530000
08/01/2016,2785,11530000
11/01/2016,2770,11530000
12/01/2016,2790,11530000
13/01/2016,2855,11530000
14/01/2016,2795,11530000
15/01/2016,2775,11530000
18/01/2016,2825,11530000
19/01/2016,2805,11530000
20/01/2016,2725,11530000
21/01/2016,2725,11530000
22/01/2016,2710,11530000
25/01/2016,2750,11530000
26/01/2016,2715,11530000
27/01/2016,2770,11530000
28/01/2016,2790,11530000
29/01/2016,2785,11530000
01/02/2016,2780,11530000
02/02/2016,2790,11530000
03/02/2016,2830,11530000
04/02/2016,2830,11530000
05/02/2016,2920,11530000
11/02/2016,2755,11530000
12/02/2016,2650,11530000
15/02/2016,2630,11530000
16/02/2016,2690,11530000
17/02/2016,2665,11530000
18/02/2016,2730,11530000
19/02/2016,2760,11530000
22/02/2016,2765,11530000
23/02/2016,2760,11530000
24/02/2016,2775,11530000
25/02/2016,2805,11530000
26/02/2016,2815,11530000
29/02/2016,2825,11530000
02/03/2016,2830,11530000
03/03/2016,2820,11530000
04/03/2016,2835,11530000
07/03/2016,2840,11530000
08/03/2016,2815,11530000
09/03/2016,2830,11530000
10/03/2016,2830,11530000
11/03/2016,2840,11530000
14/03/2016,2835,11530000
15/03/2016,2855,11530000
16/03/2016,2860,11530000
17/03/2016,2830,11530000
18/03/2016,2830,11530000
21/03/2016,2835,11530000
22/03/2016,2850,11530000
23/03/2016,2850,11530000
24/03/2016,2935,11530000
25/03/2016,2950,11530000
28/03/2016,2950,11530000
29/03/2016,2955,11530000
30/03/2016,2975,11530000
31/03/2016,3030,11530000
01/04/2016,3065,-1618520000
04/04/2016,3160,-1618520000
05/04/2016,3105,-1618520000
06/04/2016,3115,-1618520000
07/04/2016,3105,-1618520000
08/04/2016,3015,-1618520000
11/04/2016,3005,-1618520000
12/04/2016,3020,-1618520000
14/04/2016,3095,-1618520000
15/04/2016,3040,-1618520000
18/04/2016,3065,-1618520000
19/04/2016,3070,-1618520000
20/04/2016,3160,-1618520000
21/04/2016,3190,-1618520000
22/04/2016,3170,-1618520000
25/04/2016,3210,-1618520000
26/04/2016,3145,-1618520000
27/04/2016,3150,-1618520000
28/04/2016,3105,-1618520000
29/04/2016,3130,-1618520000
02/05/2016,3050,-1618520000
03/05/2016,3095,-1618520000
04/05/2016,3095,-1618520000
09/05/2016,3120,-1618520000
10/05/2016,3120,-1618520000
11/05/2016,3110,-1618520000
12/05/2016,3105,-1618520000
13/05/2016,3095,-1618520000
16/05/2016,3120,-1618520000
17/05/2016,3040,-1618520000
18/05/2016,3000,-1618520000
19/05/2016,2910,-1618520000
20/05/2016,2925,-1618520000
23/05/2016,2940,-1618520000
24/05/2016,2945,-1618520000
25/05/2016,2965,-1618520000
26/05/2016,3050,-1618520000
27/05/2016,3045,-1618520000
30/05/2016,3030,-1618520000
31/05/2016,3000,-1618520000
01/06/2016,3100,-1618520000
02/06/2016,3200,-1618520000
03/06/2016,3330,-1618520000
07/06/2016,3250,-1618520000
08/06/2016,3150,-1618520000
09/06/2016,3170,-1618520000
10/06/2016,3110,-1618520000
13/06/2016,3090,-1618520000
14/06/2016,3055,-1618520000
15/06/2016,3060,-1618520000
16/06/2016,2975,-1618520000
17/06/2016,3030,-1618520000
20/06/2016,3235,-1618520000
21/06/2016,3125,-1618520000
22/06/2016,3260,-1618520000
23/06/2016,3260,-1618520000
24/06/2016,3030,-1618520000
27/06/2016,2985,-1618520000
28/06/2016,3095,-1618520000
29/06/2016,3190,-1618520000
30/06/2016,3300,-1618520000
01/07/2016,3260,-1673450000
04/07/2016,3310,-1673450000
05/07/2016,3300,-1673450000
06/07/2016,3280,-1673450000
07/07/2016,3285,-1673450000
08/07/2016,3290,-1673450000
11/07/2016,3290,-1673450000
12/07/2016,3280,-1673450000
13/07/2016,3360,-1673450000
14/07/2016,3280,-1673450000
15/07/2016,3295,-1673450000
18/07/2016,3330,-1673450000
19/07/2016,3280,-1673450000
20/07/2016,3300,-1673450000
21/07/2016,3270,-1673450000
22/07/2016,3235,-1673450000
25/07/2016,3175,-1673450000
26/07/2016,3170,-1673450000
27/07/2016,3170,-1673450000
28/07/2016,3190,-1673450000
29/07/2016,3190,-1673450000
01/08/2016,3200,-1673450000
02/08/2016,3180,-1673450000
03/08/2016,3170,-1673450000
04/08/2016,3140,-1673450000
05/08/2016,3170,-1673450000
08/08/2016,3195,-1673450000
09/08/2016,3190,-1673450000
10/08/2016,3175,-1673450000
11/08/2016,3130,-1673450000
12/08/2016,3125,-1673450000
16/08/2016,3130,-1673450000
17/08/2016,3090,-1673450000
18/08/2016,3125,-1673450000
19/08/2016,3075,-1673450000
22/08/2016,3010,-1673450000
23/08/2016,3010,-1673450000
24/08/2016,3130,-1673450000
25/08/2016,3135,-1673450000
26/08/2016,3070,-1673450000
29/08/2016,3025,-1673450000
30/08/2016,3055,-1673450000
31/08/2016,3055,-1673450000
01/09/2016,3120,-1673450000
02/09/2016,3380,-1673450000
05/09/2016,4390,-1673450000
06/09/2016,4725,-1673450000
07/09/2016,4725,-1673450000
08/09/2016,4885,-1673450000
09/09/2016,4925,-1673450000
12/09/2016,4800,-1673450000
13/09/2016,4780,-1673450000
19/09/2016,5110,-1673450000
20/09/2016,4950,-1673450000
21/09/2016,5770,-1673450000
22/09/2016,5470,-1673450000
23/09/2016,5150,-1673450000
26/09/2016,5000,-1673450000
27/09/2016,5370,-1673450000
28/09/2016,5480,-1673450000
29/09/2016,5900,-1673450000
30/09/2016,6700,-1673450000
04/10/2016,7000,-980720000
05/10/2016,6800,-980720000
06/10/2016,7300,-980720000
07/10/2016,6600,-980720000
10/10/2016,6480,-980720000
11/10/2016,6600,-980720000
12/10/2016,6010,-980720000
13/10/2016,5700,-980720000
14/10/2016,5400,-980720000
17/10/2016,5410,-980720000
18/10/2016,5440,-980720000
19/10/2016,5240,-980720000
20/10/2016,5200,-980720000
21/10/2016,5250,-980720000
24/10/2016,5360,-980720000
25/10/2016,4860,-980720000
26/10/2016,4980,-980720000
